gene,z score
NINL,24.326
TMEM273,24.315
DPY19L3,24.143
CCDC113,24.033
DOK4,23.84
KCTD19,23.781999999999996
DNAH8,23.736
ZNF507,23.579
PRSS54,23.506999999999998
FERMT1,23.464000000000002
PIGX,23.435
PSKH1,23.432
ARL2BP,23.385
ANK3,23.226
OR7D2,23.195999999999998
CGREF1,22.94
PLXNB3,22.804000000000002
MLLT10,22.660999999999998
CNTNAP4,22.579
MLLT10,22.573
TRIM16,22.373
CCL22,22.307
TTLL9,22.119
IL13RA1,22.113000000000003
CABLES1,22.048000000000002
RAB18,22.008000000000003
MRGPRX2,21.875
MLLT10,21.836
AMOT,21.814
SLC16A9,21.72
DST,21.679000000000002
IQCN,21.631
DPY19L3,21.616
PIP5K1B,21.612
SLC7A9,21.605999999999998
MAGEB6,21.604
CCDC113,21.535
PASD1,21.491
IL17F,21.324
NCBP2-AS2,21.291999999999998
UGT1A9,21.278000000000002
PDE4DIP,21.274
KLF2,21.195
SHD,21.194000000000003
CTSS,21.171
SVIL,21.146
SERHL2,21.054000000000002
IL5RA,21.034000000000002
MLLT10,20.909000000000002
RFPL4A,20.906
RGS7,20.879
OGDHL,20.859
PTAR1,20.816
HYDIN,20.795
VWA2,20.736
NYX,20.715
DUPD1,20.63
ACBD5,20.519000000000002
FOXS1,20.513
KCNMB1,20.503
FOXS1,20.47
RSPH1,20.425
AK5,20.412
TP53INP2,20.394000000000002
C5AR2,20.29
MAL,20.224
IFITM2,20.199
FOXL1,20.191
SLC38A7,20.179000000000002
PIP5K1B,20.128
ZNF507,20.085
SLPI,20.032
MLLT10,20.025
SLC38A7,20.023
RTP1,20.007
UGT1A6,19.893
SLC12A3,19.8
ZNF507,19.775
LRRC25,19.762
CT45A1,19.727999999999998
BBS2,19.587
APMAP,19.578
PTGS1,19.522000000000002
ZFP90,19.391
LPCAT2,19.38
PIN4,19.357
RSPRY1,19.32
FTO,19.287
SOX30,19.249000000000002
MLLT10,19.111
RTBDN,19.097
C10orf71,19.042
FXYD2,19.035999999999998
THEM5,19.018
FAM83C,18.957
LVRN,18.765
RSPRY1,18.717
FLG,18.677
BMP5,18.667
HIST2H2BE,18.656
CAB39L,18.652
SIM1,18.649
APMAP,18.63
MYL9,18.614
DLG2,18.59
TBC1D29P,18.578
ANKRD27,18.517
LRRC28,18.506
SENP5,18.428
TGM2,18.398
FCGR1A,18.35
OSTF1,18.326
CNGB3,18.311
COL19A1,18.294
SDC4,18.289
PDE4DIP,18.234
ZNF319,18.205
GSDMA,18.129
PTAR1,18.09
IRGC,18.032
ZNF319,17.965999999999998
ZNF319,17.887999999999998
DLGAP4,17.858
ANKRD27,17.843
IL23A,17.787
PTAR1,17.772000000000002
PSKH1,17.771
NEUROG2,17.698
CHIT1,17.692999999999998
SLIT1,17.69
ACBD7,17.656
FCGR1A,17.641
LPCAT2,17.631
HRNR,17.599
MCF2,17.569000000000003
GTSF1L,17.497
CHODL,17.496
GOT2,17.35
KLF8,17.293
ANO3,17.28
CARD18,17.261
ZNF319,17.256
ARHGAP28,17.225
INSL3,17.215999999999998
TRPM6,17.187
ARL2BP,17.15
SLC38A7,17.118
TP53INP2,17.08
FAM177B,17.07
SLC35E3,17.055999999999997
PRSS21,17.024
APMAP,16.972
C20orf203,16.928
CTNNA3,16.921
FTO,16.906
ADGRG5,16.892
SLC7A9,16.827
BMP5,16.695
KIR3DL2,16.687
DYNLT3,16.604
HRNR,16.589000000000002
FCGR1A,16.531
SHISA9,16.516
ATP8A2,16.514
CSMD3,16.506
ZSCAN10,16.46
CCDC113,16.416
PERP,16.392
NRTN,16.382
ETV1,16.377
ACTR5,16.344
CDK5R1,16.334
CDK5R1,16.317
ANKRD27,16.305999999999997
AHRR,16.258
KRTAP7-1,16.253
TANC1,16.234
CALHM1,16.207
HOXD4,16.105
DAB1,16.095
ACBD5,16.044
ATP5PO,16.035999999999998
DIRAS1,15.954
PTAR1,15.945
BTK,15.936
FUK,15.935
DLGAP4,15.918
MVB12A,15.887
PI4KB,15.824000000000002
CHGB,15.797
FCRL5,15.795
CLCN4,15.752
HSD17B10,15.748
TTBK1,15.747
GAP43,15.720999999999998
KRTAP19-8,15.652999999999999
CCL22,15.572000000000001
RAB18,15.52
MLLT11,15.509
STAM,15.443
ZDHHC11,15.431
GPR152,15.42
LY75,15.386
MCF2,15.309000000000001
LRP4,15.262
NNAT,15.232000000000001
CYP39A1,15.209000000000001
ZFP90,15.203
CACNG3,15.196
RFC5,15.115
NBDY,15.113
TGM2,15.083
MT1F,15.077
NKPD1,15.073
FLG,15.071
RTBDN,15.064
GABRA4,15.030999999999999
GPATCH1,15.013
S100A5,14.995
CAPN8,14.994000000000002
ID1,14.959000000000001
H2AFB1,14.943
RRAGD,14.943
RORC,14.923
KIAA1217,14.897
RSPRY1,14.885
SNX7,14.849
MCOLN3,14.839
MADCAM1,14.827
COL4A6,14.797
CTDP1,14.769
B3GNT9,14.658
EBP,14.64
INTS6L,14.556
IL12B,14.53
ADAT1,14.513
NPPC,14.504000000000001
WFDC10B,14.45
PRR15,14.448
AQP11,14.421
RSPRY1,14.42
CT45A1,14.41
NUP210L,14.405999999999999
PALM2,14.387
MST1R,14.315
ISYNA1,14.312000000000001
MT1H,14.254000000000001
ENSA,14.215
GTSF1L,14.215
VTN,14.197000000000001
ZNF507,14.122
PTAR1,14.095
MTURN,14.092
FAAH2,14.087
SLC7A9,14.073
FAM133A,14.059000000000001
KCTD1,14.029000000000002
DLG1,14.014000000000001
ZFR2,13.997
NCR2,13.982999999999999
ADRB1,13.958
RSPRY1,13.925999999999998
CTSS,13.907
SVIL,13.902000000000001
DNAH8,13.899000000000001
DNAH8,13.698
C20orf203,13.690999999999999
CRLF1,13.674000000000001
IL12RB1,13.67
NKX2-5,13.630999999999998
STAM,13.600999999999999
ANKRD27,13.564
PI4KB,13.554
KCNK16,13.48
INSL3,13.48
KIR2DL1,13.479000000000001
WNT11,13.409
ID1,13.408
HTR1D,13.407
SLCO1A2,13.392999999999999
NXT2,13.37
KIAA1755,13.357000000000001
ID1,13.352
PDHA1,13.327
HOMER3,13.309000000000001
ANKRD27,13.3
FTO,13.292
FUK,13.290999999999999
SLC25A42,13.265
TMPRSS15,13.232999999999999
OPHN1,13.163
GOT2,13.142999999999999
FCGR1A,13.133
CYSLTR1,13.123
JCAD,13.116
SPATC1,13.097000000000001
FCRL5,13.085999999999999
SLC7A9,13.075999999999999
MAGEB6,13.072000000000001
SYT11,13.061
EQTN,13.043
GTSF1L,13.040999999999999
FAM71E1,13.007
SVIL,13.002
PAK2,12.977
SNAP25,12.975999999999999
NOL4L,12.974
PLTP,12.934000000000001
RIPOR1,12.929
POLR2C,12.925
CPLX1,12.902000000000001
SLC25A42,12.883
MSH4,12.825
NECAB1,12.808
SPATA19,12.790999999999999
DUSP15,12.788
CDKN2B,12.769
SAMHD1,12.729000000000001
KCNN1,12.725999999999999
TRIM6,12.719000000000001
FAM171B,12.718
KIR2DL3,12.706
PRUNE2,12.700999999999999
SLC38A7,12.692
MUC16,12.642000000000001
CACNA1A,12.638
CFAP61,12.603
GPATCH1,12.59
LHFPL4,12.56
HOXA13,12.55
PPFIBP1,12.529000000000002
ZNF337,12.49
SERTAD4,12.487
LRRC43,12.431
TRAF5,12.404000000000002
LRRC36,12.398
VTN,12.385
CCDC155,12.383
L1CAM,12.368
MAJIN,12.368
ACBD7,12.368
CEP250,12.325999999999999
SUV39H1,12.302999999999999
ZNF319,12.299000000000001
CBLC,12.284
SEC61A2,12.276
NLRC5,12.275
PLEKHO1,12.273
TEX19,12.269
ANXA9,12.269
RORB,12.24
PTAR1,12.238
TBXA2R,12.222000000000001
PGM5,12.167
EHD3,12.157
BMP7,12.129000000000001
TIMM17B,12.085
PLEKHG7,12.054
ME2,12.005999999999998
CCDC68,12.005999999999998
SEMA6A,11.993
SDC4,11.989
RAB18,11.985999999999999
ANKRD27,11.956
KLF8,11.947000000000001
GPKOW,11.945
SLC38A7,11.934000000000001
DDX19B,11.93
TTLL9,11.929
ANKRD27,11.870999999999999
KYNU,11.860999999999999
INSM1,11.842
NXT2,11.84
NDUFV3,11.837
NKAIN4,11.8
RTTN,11.796
HYDIN,11.765
CTSS,11.751
MLLT10,11.728
FAM227A,11.727
AGAP6,11.696
CT45A2,11.69
NDRG3,11.682
EPPK1,11.674000000000001
ASAH2B,11.628
MLANA,11.600999999999999
EFCAB5,11.595
NBPF6,11.594000000000001
GCNT7,11.577
APMAP,11.577
FUK,11.543
ABCB9,11.540999999999999
OPLAH,11.525
LRRC14B,11.511
TP53INP2,11.505999999999998
KLHL31,11.505999999999998
ZNF648,11.505
FAAH2,11.481
GDI1,11.479000000000001
CTSS,11.469000000000001
PRTFDC1,11.454
NUDT19,11.443
ELOVL2,11.442
MATK,11.429
ADGRG5,11.415
KIAA1755,11.405
CT45A5,11.395999999999999
SLC25A27,11.386
CTXN1,11.383
FAM83C,11.367
PNMA8A,11.353
DEF8,11.35
PTX4,11.334000000000001
PLEKHG4,11.304
CFAP57,11.27
EFCAB8,11.259
SCNN1G,11.228
ZNF507,11.212
FLG,11.207
MAGED1,11.199000000000002
KIAA1217,11.192
NUAK2,11.168
SMAGP,11.163
OTOF,11.142999999999999
CABLES1,11.137
PDE4DIP,11.110999999999999
TBCC,11.078
TP53INP2,11.075
CYP26A1,11.069
SVIL,11.064
ASIP,11.062999999999999
SYT3,11.061
DLL3,11.046
RGL3,11.043
AUH,11.039000000000001
CYSLTR1,11.03
KCNG1,11.027999999999999
SLPI,11.015
MAT1A,10.988
EVPL,10.958
E2F1,10.940999999999999
EIF2AK3,10.927999999999999
DMD,10.925999999999998
NDRG3,10.905
PMAIP1,10.901
MPDZ,10.890999999999998
CDK9,10.889000000000001
CRYBA1,10.860999999999999
PTAR1,10.832
CCDC113,10.831
PI4KB,10.829
CCDC181,10.825999999999999
TDRKH,10.823
PHLPP2,10.815999999999999
ALG1L,10.812000000000001
FAM129A,10.776
IER5,10.75
LRRC25,10.747
DIP2C,10.742
WDR31,10.735999999999999
ATP5PF,10.729000000000001
SPSB1,10.722000000000001
DLG3,10.718
FCAR,10.698
CALHM1,10.697000000000001
AMZ1,10.694
PRELID2,10.687000000000001
GSG1L,10.663
SEMA6C,10.657
MAGI3,10.635
CFAP157,10.626
ZCCHC12,10.625
GPR82,10.602
NFS1,10.602
PLAA,10.6
PMPCB,10.594000000000001
SAMD12,10.592
ZBTB46,10.591
FUT7,10.59
KIAA1217,10.582
RCSD1,10.58
CADPS,10.58
TDRKH,10.577
TERF2,10.56
WNT2B,10.556
HBEGF,10.544
ARMCX2,10.534
SLC25A42,10.52
KANK1,10.517999999999999
CASS4,10.515999999999998
FOXS1,10.515
KANK1,10.493
SLC8A2,10.481
CALHM1,10.457
UBE2A,10.444
RIPOR1,10.424000000000001
CD200R1,10.423
H2AFB1,10.422
VSIG8,10.408
ARHGEF9,10.380999999999998
SCN2A,10.380999999999998
MFAP5,10.333
DNAAF4,10.332
ID1,10.295
CCDC113,10.280999999999999
HCN3,10.270999999999999
ZIM2,10.270999999999999
GRP,10.267000000000001
PSMD10,10.264000000000001
SVIL,10.257
GPATCH1,10.255999999999998
DLGAP4,10.255999999999998
KIAA1217,10.248
SLPI,10.241
TLDC2,10.218
MTMR11,10.209
TMOD1,10.206
CASS4,10.201
SIGLEC1,10.161
SRD5A1,10.158999999999999
NECTIN2,10.14
TRDMT1,10.127
PIGL,10.123
LGALS9B,10.115
RNASEH2A,10.097000000000001
AAR2,10.086
SLC7A6,10.085
TICAM1,10.068
NMRK2,10.052999999999999
PDZD4,10.021
GPR37,10.008
SLC41A1,10.002
NAA20,10.002
ILDR2,9.994
IQCN,9.991
TICAM1,9.984
NRN1L,9.98
BNIPL,9.962
TRIP6,9.961
DLGAP4,9.956
CABP4,9.956
ANK1,9.956
TGM2,9.942
FOXA2,9.94
IL12RB1,9.913
NEURL1,9.905
KIR3DL3,9.886000000000001
MAFB,9.881
DACT3,9.881
KYNU,9.873
PLD6,9.862
SLC25A42,9.861
STAP2,9.843
CR2,9.842
GHRH,9.8
FLNA,9.773
CNN2,9.772
FANCA,9.771
FRG2B,9.77
CACNG8,9.766
GABRD,9.761000000000001
NLGN3,9.753
RTBDN,9.746
MLLT11,9.738999999999999
ARHGAP21,9.726
PCDHGB1,9.682
ADAMTS20,9.677999999999999
OTX1,9.595
PAX2,9.591000000000001
SPIRE2,9.555
CCDC114,9.532
EID2,9.524
SLC25A42,9.509
FTO,9.508
SMPX,9.507
TEX45,9.505
CGN,9.494
SRC,9.486
WNK4,9.476
DDR1,9.474
ADAM2,9.468
RBM10,9.449
NPFFR1,9.439
DRD1,9.419
MAGEA9B,9.408999999999999
CUBN,9.396
CD300LG,9.392999999999999
NUAK2,9.39
SVIL,9.384
ACSS1,9.376
NSUN6,9.37
F8A1,9.365
NLRP9,9.352
EPB41L1,9.347999999999999
GPC2,9.339
OR1Q1,9.334
GGT7,9.331
GSE1,9.318
LRRC36,9.308
TCTN1,9.306000000000001
PDHA1,9.295
ZCCHC18,9.293
JCAD,9.289
APLP1,9.288
GOT1L1,9.279
RAB18,9.263
SLC4A3,9.262
GDA,9.237
ZNF556,9.222999999999999
CAPN12,9.222999999999999
ATP9A,9.22
PLP2,9.219
HTR1D,9.216000000000001
TEX15,9.213
ANKRD7,9.212
ZFHX3,9.204
SLCO5A1,9.204
CALML4,9.201
SOD1,9.2
HACD1,9.195
SIGLEC1,9.175
SNTB1,9.173
ANKRD27,9.167
CYP4F22,9.164
AVIL,9.158999999999999
C1orf56,9.152000000000001
ASIP,9.14
PRDM12,9.113999999999999
SNTG2,9.104
VCX,9.104
RNF180,9.094
RIPOR1,9.093
SOX4,9.074
ZNF490,9.068999999999999
CNTNAP4,9.068
SAMHD1,9.055
CLCN4,9.055
FCAR,9.049
RGS7,9.048
PRPF3,9.036
ISYNA1,9.036
SLC12A3,9.029
CITED1,9.021
AGAP6,9.019
FCGR1A,9.015
PHKA1,9.01
THPO,9.003
MAST4,9.003
STON1-GTF2A1L,8.981
CLEC18B,8.953
SGCA,8.946
U2AF1,8.936
SLC7A6,8.924
RALGPS2,8.923
KIR3DL2,8.923
FOSB,8.922
SDR16C5,8.92
MC1R,8.916
PSG4,8.906
MT1F,8.902999999999999
SPTBN5,8.898
ASAH2B,8.896
IFNW1,8.883
DPY19L3,8.88
CADM2,8.871
MPEG1,8.869
SAMD5,8.863
PQBP1,8.852
KLK14,8.851
TSR2,8.842
CAMP,8.837
CDH11,8.832
SPDYE3,8.829
PLEKHA5,8.827
INHBC,8.825
EIF2S3,8.824
BRINP2,8.818999999999999
PLXNB3,8.816
EDN3,8.802
SEPHS2,8.8
GLI2,8.798
FZR1,8.779
GPR158,8.751
BDH1,8.749
GPATCH1,8.737
USP53,8.736
GDA,8.72
CMTM1,8.713
FCRL1,8.709
TAGLN2,8.707
OR4M1,8.698
RIT1,8.695
CST1,8.692
SPATA33,8.689
CX3CR1,8.684
FTO,8.674
PIP5K1B,8.665
PDHA1,8.662
RPS6KA2,8.645
GINS3,8.642999999999999
NDP,8.638
EGFR,8.638
APEX2,8.634
HMX2,8.62
DHDH,8.613
PLXNC1,8.607000000000001
S100A5,8.606
GPN1,8.602
FAM227A,8.602
MT1G,8.599
DIP2C,8.599
ARSE,8.597000000000001
LIMS3,8.588
CAPN9,8.584
BTG2,8.583
PCSK1,8.581
DCT,8.581
PLEKHA6,8.581
MPZ,8.579
DENND4A,8.575
SETD4,8.575
CADPS,8.552
ENSA,8.552
TCEAL3,8.551
PSKH1,8.55
SERPINB9,8.548
KLHL31,8.548
CPXCR1,8.54
DNAJC5B,8.538
NFASC,8.538
RAB36,8.535
DPEP1,8.529
NR1I3,8.527999999999999
LRRC25,8.508
INSL3,8.497
SERTAD3,8.496
CEND1,8.495
C12orf74,8.495
TBC1D32,8.495
FLG,8.494
SHD,8.494
SS18,8.484
PDZD11,8.477
C1orf56,8.477
RIPOR3,8.47
NAA20,8.464
KRT10,8.456
PSKH1,8.445
PPP1R14A,8.442
DNAH10,8.441
SLC8A2,8.432
ARPC5L,8.427999999999999
CACNG3,8.416
APMAP,8.411
BBS2,8.392000000000001
C3orf20,8.388
KIF1B,8.387
TTLL9,8.374
PRTFDC1,8.372
KLF8,8.363
KRTAP27-1,8.331
MPV17L2,8.307
TGM3,8.306000000000001
KIF21B,8.296
TNK2,8.281
FSD1L,8.275
IL12RB1,8.273
HIST2H2AA3,8.272
SLC38A7,8.27
RTBDN,8.266
SYCE2,8.264
AOC2,8.263
HOXA1,8.263
WNT2B,8.236
UPK3A,8.22
RSPRY1,8.205
ELP2,8.205
KCNN4,8.193
NLRC5,8.191
SLC30A10,8.187999999999999
CD200R1L,8.181000000000001
STAM,8.177999999999999
CELF2,8.166
SPATA22,8.165
ID1,8.145
ANKRD16,8.13
TANC1,8.127
GSPT2,8.12
SNAPIN,8.113999999999999
AAR2,8.109
PPP2R5A,8.1
NDRG3,8.085
TMEM174,8.076
TTLL9,8.058
NDRG3,8.058
TMEM68,8.056000000000001
KCNE5,8.046
TRPM6,8.041
COL19A1,8.038
NFIL3,8.036
CA5A,8.036
DEGS1,8.03
COL10A1,8.017000000000001
SLC22A6,8.012
FCGR1B,8.011000000000001
OGFOD1,8.01
CABLES2,8.002
OPLAH,7.999
GLB1,7.996
RYR1,7.994
KAAG1,7.984
RBM44,7.979
DMRT1,7.971
NECAB1,7.971
TMEM170A,7.97
RAB19,7.957999999999999
IGSF3,7.957000000000001
FNBP1,7.952000000000001
AIM2,7.9510000000000005
CPXM1,7.945
GPATCH1,7.931
HIF3A,7.917000000000001
IGSF9,7.916
GAPT,7.912000000000001
CHIC1,7.9110000000000005
IRX3,7.907
PTBP2,7.906000000000001
CEACAM1,7.896
MGST3,7.888999999999999
SPIN2B,7.888
VASH2,7.871
MRPS6,7.871
ADGRV1,7.87
TSNARE1,7.8660000000000005
MMP20,7.856
STAM,7.854
MAP7,7.85
RANBP10,7.837000000000001
PODNL1,7.827000000000001
P2RX1,7.824
PROK1,7.815
CCDC110,7.814
PRODH2,7.808
RETNLB,7.794
TLDC2,7.792000000000001
IQCN,7.787999999999999
PRAF2,7.7860000000000005
LPCAT2,7.7860000000000005
AFG3L2,7.775
RAB18,7.76
KLK15,7.756
SLCO6A1,7.75
RAB18,7.749
SLC35E3,7.749
C5AR2,7.747999999999999
TIMM17B,7.74
PDP2,7.74
LAMA5,7.7379999999999995
SPAG6,7.736000000000001
FXYD7,7.733
PRDM12,7.727
GTPBP10,7.725
RCAN2,7.724
KRT3,7.723
HPRT1,7.721
DYNLRB2,7.7139999999999995
MST1R,7.709
LRRK1,7.705
PDZRN4,7.702999999999999
ADAMTS5,7.697
RHOD,7.697
SLC25A15,7.695
TM4SF5,7.694
GAMT,7.681
GTSF1L,7.6770000000000005
CNTNAP1,7.676
VCX3B,7.671
TMEM26,7.669
NLRC5,7.666
CCDC154,7.659
RIPK2,7.657
C18orf54,7.656000000000001
TTC25,7.655
TNFRSF17,7.654
GRIA4,7.653
TMEM35A,7.653
GCC2,7.649
PCDHGB4,7.649
WDR31,7.646
UTP23,7.641
HIST1H2BD,7.64
DPEP2,7.64
PLAC1,7.638
CNOT1,7.638
PXMP4,7.632000000000001
PDCD5,7.62
GLE1,7.6160000000000005
RBPJL,7.615
BTN2A2,7.614
TNFSF18,7.605
NLRC5,7.602
ARL5B,7.595
ADAM33,7.595
NXT2,7.593
SLC45A3,7.593
GLTP,7.585
CD84,7.585
NOL4L,7.582999999999999
RMDN3,7.574
PNMA5,7.57
NSUN6,7.567
C18orf54,7.564
YME1L1,7.547999999999999
SULT2B1,7.544
PDE4DIP,7.541
CUL4B,7.532
LRRK2,7.526
ID1,7.523
CCDC66,7.523
ADGRL1,7.513999999999999
GAMT,7.513999999999999
NDP,7.507999999999999
ZNF696,7.506
TDRKH,7.495
ATRX,7.487
UBL4A,7.476
RFX5,7.474
TTLL9,7.471
TNFRSF8,7.47
KCND1,7.4639999999999995
SEMA4A,7.462000000000001
FCAR,7.461
STAM,7.455
ANKRD45,7.454
APOBEC3B,7.4479999999999995
TTC19,7.446000000000001
HRNR,7.433
AOC2,7.43
TMPRSS3,7.4270000000000005
KCNA10,7.4270000000000005
C6orf136,7.4270000000000005
ZNF511,7.422999999999999
HOXC4,7.422000000000001
SYT14,7.42
RAB11A,7.402
UNC13A,7.398
STAU1,7.396
POF1B,7.386
BPI,7.375
USP29,7.372999999999999
VSTM2L,7.37
TMEM170A,7.369
NBDY,7.364
KIAA1324L,7.361000000000001
ZFP90,7.359
S1PR2,7.359
VGF,7.346
MS4A8,7.343999999999999
PIAS2,7.3420000000000005
PDE4DIP,7.3389999999999995
JCAD,7.331
EQTN,7.33
FBXW9,7.33
SLC35A2,7.329
ZFP90,7.325
ZNF57,7.322
KANK2,7.314
GCNT7,7.314
HMGCLL1,7.314
NINL,7.311
CEACAM5,7.309
ASB12,7.3
NUDT19,7.3
OR13D1,7.297000000000001
SEMA6A,7.296
PRKAR2B,7.287000000000001
NECAB1,7.282
MLLT11,7.28
PLAA,7.275
ANKFN1,7.274
RAPGEF5,7.266
RTBDN,7.265
CCDC113,7.263
NSUN5,7.2589999999999995
GYS1,7.252999999999999
TLDC2,7.247999999999999
ABCC1,7.242999999999999
AJM1,7.221
AKAP6,7.221
LYPD8,7.212999999999999
ZBP1,7.212999999999999
CACNB2,7.211
SDC4,7.21
INO80C,7.205
HAND1,7.202000000000001
DLGAP1,7.197
MPV17L2,7.196000000000001
CYP4F12,7.195
CIB3,7.192
ISCA1,7.183
C2CD4D,7.182
ARMCX3,7.175
NDUFAF2,7.1579999999999995
HR,7.154
COL7A1,7.138999999999999
SVIL,7.138999999999999
NKAIN4,7.132999999999999
PSKH1,7.127999999999999
COL6A1,7.117000000000001
NFASC,7.1129999999999995
APOC4,7.11
SULT2B1,7.11
ZNFX1,7.103
OGFOD1,7.096
MAGED1,7.096
NDUFB11,7.093
RAB18,7.087999999999999
EIF3C,7.081
CKMT1B,7.079
ZCCHC12,7.077999999999999
CHST7,7.0760000000000005
SLC27A1,7.061
STAM,7.058
BSPRY,7.057
PEG3,7.046
ASB16,7.04
GSDMB,7.04
C12orf74,7.039
VPS37D,7.037999999999999
POC1B,7.023
BLOC1S6,7.022
OGFOD1,7.0089999999999995
TAGLN2,7.007000000000001
PLAC1,7.005
ZSCAN10,7.001
ITGB1BP2,6.995
ALLC,6.9910000000000005
