gene,z score
ALKBH1,12.407
WDR63,12.392999999999999
MUC13,12.374
UFM1,12.360999999999999
HCN2,12.352
LMX1A,12.343
C17orf50,12.322000000000001
CHRNA3,12.3
AMDHD1,12.299000000000001
DHDH,12.277000000000001
PLA2G12A,12.276
SEC61A1,12.270999999999999
C8orf76,12.219000000000001
JPH2,12.217
SLC39A9,12.212
HS3ST3A1,12.196
AKAP6,12.172
PTGS1,12.171
PMM2,12.169
WDR31,12.139000000000001
PAM,12.138
ITFG1,12.135
LIMCH1,12.133
FAM3D,12.116
TEKT1,12.072000000000001
AHCY,12.061
GPRASP1,12.040999999999999
OCRL,12.01
FAM161A,11.993
VPS50,11.956
PRAF2,11.95
NPAS4,11.940999999999999
RXFP1,11.933
SLC25A14,11.924000000000001
SEZ6L2,11.908
MANF,11.894
MTF1,11.882
LRTM1,11.87
GALR1,11.85
FSHB,11.834000000000001
DCAF16,11.76
TMEM231,11.755999999999998
C4BPB,11.739
PRDM12,11.716
FXR2,11.707
NSG2,11.705
TRPA1,11.700999999999999
CDH9,11.695
FRZB,11.675
ZNF510,11.645999999999999
ALDH1B1,11.623
SLC37A3,11.617
TSTA3,11.605
UBE2QL1,11.600999999999999
NCKAP5,11.597999999999999
CYB5D2,11.557
YKT6,11.548
DNAH7,11.545
DMGDH,11.543
A2ML1,11.535
SLC17A2,11.532
TPD52,11.523
USP11,11.514000000000001
YARS,11.504000000000001
OSCP1,11.498
ST7,11.477
EML5,11.454
SLC6A16,11.450999999999999
POLR2C,11.436
MED9,11.436
ZCWPW1,11.418
RPN1,11.415999999999999
STK40,11.394
GPR135,11.392000000000001
RESP18,11.387
MAGED4B,11.374
RPL10L,11.357999999999999
LIN54,11.352
CBFA2T2,11.332
CRYBA4,11.322000000000001
OCA2,11.284
CLBA1,11.255999999999998
ALDH6A1,11.251
VAT1L,11.249
ETHE1,11.225999999999999
FAM184B,11.222000000000001
ATP9B,11.207
DNALI1,11.197000000000001
SSX3,11.190999999999999
TWIST1,11.187000000000001
PPFIA3,11.183
GHRHR,11.182
KCNJ2,11.182
GPR107,11.169
RNASE4,11.165999999999999
AMDHD1,11.165
MED8,11.152999999999999
TEX43,11.144
BET1L,11.140999999999998
TMEM39B,11.130999999999998
HM13,11.126
TRIM60,11.095
CABP5,11.084000000000001
ZNF836,11.077
CEACAM5,11.065999999999999
TMEM59L,11.062000000000001
CSTL1,11.052999999999999
RAB3D,11.040999999999999
CHD6,11.034
FMO1,11.024000000000001
WNK4,11.02
FSHB,11.015
ZNF805,11.011
ZNF7,11.005
ESRRG,10.991
COPE,10.987
ANGPTL3,10.978
GABRA1,10.975
KCND3,10.974
KCTD1,10.969000000000001
NBEA,10.966
CLEC4M,10.958
TNR,10.95
PON1,10.948
GPX3,10.939
TXNDC5,10.922
APOH,10.921
UGT2B4,10.911
ODF3L1,10.907
GUF1,10.907
ASB16,10.888
GPC6,10.876
CDCA3,10.857999999999999
ANKRD24,10.855
NSMF,10.844000000000001
TNFRSF11B,10.831
SPDEF,10.828
ICA1,10.809000000000001
MAK,10.799000000000001
SLC45A2,10.798
COL5A3,10.797
ZNF483,10.732000000000001
SPANXD,10.731
SSX5,10.724
TCEAL6,10.718
PLEKHG6,10.71
CGRRF1,10.708
AQP4,10.699000000000002
SLC31A1,10.692
FITM2,10.685
FOXP2,10.684000000000001
TNRC18,10.675
BEX4,10.673
GPR142,10.673
DHCR24,10.658
KIAA1549,10.657
CFHR1,10.654000000000002
IQUB,10.649000000000001
SEC24D,10.647
GALNT3,10.645999999999999
LSS,10.64
CPNE9,10.624
GNAO1,10.613
MAGEA4,10.606
ITGB1BP2,10.605
MFSD2A,10.599
LBP,10.565999999999999
PRPF8,10.562999999999999
CCNA1,10.562000000000001
CFAP57,10.562000000000001
F2,10.555
PRAMEF1,10.545
UGT3A1,10.530999999999999
EIF3I,10.514000000000001
NDUFA5,10.507
MIA3,10.505999999999998
TBC1D19,10.485999999999999
SELENOV,10.485
C16orf58,10.482000000000001
PCDHA1,10.479000000000001
HSPB6,10.475
KRBA2,10.468
OR4M2,10.456
CCDC27,10.435
RIMS3,10.425999999999998
PRUNE2,10.41
SLC4A5,10.409
INSM2,10.4
SLC16A9,10.395999999999999
DNAL1,10.392000000000001
MAP3K10,10.378
TIGAR,10.377
ENAM,10.369000000000002
KCTD4,10.364
PRKCI,10.35
OSTC,10.344000000000001
PARD3,10.343
ASNS,10.339
MS4A15,10.335
TNFRSF1A,10.33
WFDC5,10.33
P3H1,10.318
TGDS,10.315
KDELR1,10.308
CCT6B,10.289000000000001
TMEM128,10.249
RALGAPA1,10.244000000000002
GOSR1,10.237
GOLGA2,10.22
C9orf43,10.211
SYN1,10.207
MEGF9,10.195
RIBC1,10.184
FAM57B,10.177999999999999
TMEM38B,10.177
PCSK1N,10.154
SAG,10.127
ADSSL1,10.115
C9orf24,10.11
SS18,10.104
INSRR,10.103
SLC27A2,10.096
NAGLU,10.092
RHNO1,10.09
VWA5B2,10.09
SLC10A7,10.081
CDK5RAP1,10.047
KIAA1257,10.046
LENEP,10.038
KIF3B,10.033999999999999
BCAM,10.017000000000001
TRIM40,10.014
SEC13,9.999
HES6,9.998
TRIT1,9.987
CBFA2T2,9.977
SHH,9.974
PPP4R4,9.964
ATP2A3,9.963
KDM4B,9.949
ZNF680,9.943
SF3A3,9.937000000000001
GSTA4,9.931000000000001
MSI1,9.922
FMO5,9.904
WHRN,9.902999999999999
ZNF594,9.884
MAGEC1,9.878
CRY2,9.873
KCNK10,9.87
WSB2,9.866
HS3ST4,9.865
MARCH2,9.844
CDC20,9.839
DNAI1,9.829
SLC4A8,9.827
RAB5IF,9.811
MYT1,9.799
TOX,9.792
EPHB4,9.79
CKAP4,9.789
MBTPS2,9.787
LRRC15,9.767999999999999
TSNARE1,9.766
KRTAP5-11,9.761000000000001
CDHR3,9.761000000000001
CHRNE,9.746
MAGED4B,9.731
HSFX2,9.73
MYBL2,9.726
MAGED1,9.698
BEND3,9.689
SBDS,9.684
CCDC113,9.681000000000001
SPEF2,9.677999999999999
IL13RA1,9.672
GPATCH2,9.67
LENG1,9.667
HSD17B7,9.664
HOXB13,9.656
CACNA1B,9.646
GNG2,9.641
GNA14,9.637
TMEM125,9.63
KCNT2,9.628
PBXIP1,9.609
NXT2,9.596
RSPH14,9.593
PTCD1,9.592
KCNA6,9.579
NAT14,9.561
GPR119,9.561
EGFL6,9.559
CYP26C1,9.552999999999999
RHBDL3,9.547
DERL1,9.535
MYBBP1A,9.532
TNFRSF19,9.531
PROKR1,9.529
CMTM8,9.52
CPN2,9.519
AP3D1,9.517000000000001
OR2L13,9.515
FOXM1,9.513
MFSD6,9.503
CXorf58,9.5
STXBP1,9.485
ZC3H14,9.485
CCNB1IP1,9.478
PYCR1,9.474
C1QL3,9.467
RBM18,9.463
SYNM,9.461
GFRA1,9.457
SSR4,9.456
RTL5,9.447000000000001
MS4A8,9.447000000000001
CYP11B2,9.443999999999999
C17orf75,9.442
C1QL1,9.425
PLAGL2,9.423
ATP6V0A1,9.405
ARFGEF3,9.39
WFDC10B,9.377
FNDC11,9.367
COL25A1,9.365
TNFAIP8L1,9.359
USP7,9.356
MAGI2,9.356
MARS,9.355
IDS,9.347999999999999
C1orf87,9.346
FLNC,9.345
PTPRN2,9.331
CREB3L1,9.32
PLIN4,9.32
LCORL,9.318999999999999
GRSF1,9.31
COMMD9,9.289
PRPS1,9.286
FBXO15,9.267999999999999
FRMD3,9.265
SEC16B,9.259
LDHC,9.248
VOPP1,9.248
TTC23L,9.245
EFCAB10,9.232000000000001
CCN5,9.212
CASKIN1,9.207
GNAO1,9.202
RAP1GAP2,9.198
RAB2A,9.191
MLNR,9.182
TLNRD1,9.177999999999999
TMED8,9.175
PRMT9,9.163
TAAR6,9.162
CABP2,9.16
MAMDC2,9.152999999999999
TTC39C,9.144
TAC3,9.14
SERP1,9.138
CA11,9.137
MB,9.137
NPAS3,9.135
IFT22,9.134
DNAJC25,9.133
WDR17,9.127
EFNA2,9.125
CDH17,9.122
TPST1,9.119
DNAAF5,9.107999999999999
NECAB3,9.101
EID2B,9.1
IMPAD1,9.1
FAM189A2,9.091000000000001
DNER,9.073
VSTM2A,9.064
LYPD3,9.044
EPHA10,9.035
G6PC3,9.035
RBPMS2,9.022
TGS1,9.021
ADAMTS8,9.013
CAPSL,9.008
COL6A1,9.003
FAM174A,9.003
ESCO1,8.997
SLC35A2,8.996
MTFR1,8.995
REP15,8.995
ARFGEF2,8.994
LILRA5,8.993
HORMAD1,8.985
KCNJ3,8.985
CCDC96,8.984
COL26A1,8.967
LYPD8,8.967
LRRC14,8.964
TAT,8.963
SMG6,8.96
PIGT,8.96
RHOT1,8.957
KCNJ8,8.95
GORASP2,8.948
PGPEP1L,8.94
TTC25,8.937000000000001
SAXO2,8.931000000000001
ZNF287,8.923
SLC26A6,8.919
COG1,8.902999999999999
SHMT2,8.9
FAM183A,8.885
CA10,8.87
TENT5B,8.866
C2CD6,8.863999999999999
ELAVL1,8.862
YEATS4,8.854
CPNE4,8.852
RNF17,8.85
ZNF473,8.847999999999999
KDM4A,8.846
IGLON5,8.836
C2,8.827
IQCE,8.812000000000001
CCDC13,8.808
OR6C76,8.8
B4GALT2,8.793
FGFBP2,8.791
ASPH,8.789
HSD3B1,8.789
PCDHA2,8.788
C9,8.777999999999999
MDH2,8.777999999999999
ADGRL1,8.77
POU6F2,8.767999999999999
FBXL16,8.754
RTN1,8.754
MAGED2,8.751
PCDHB10,8.751
ETFDH,8.738999999999999
ZNF396,8.732000000000001
POLN,8.73
LRRC37B,8.727
CD55,8.724
ASTN2,8.722999999999999
RPS6KL1,8.72
GSPT1,8.707
SLC8A3,8.705
HSPA5,8.7
NT5DC3,8.698
MSMB,8.693999999999999
ZNF273,8.693
NUDT9,8.691
ZG16,8.687999999999999
ZER1,8.679
KCNA4,8.677999999999999
TRMT10A,8.677999999999999
MLF1,8.672
ARMCX3,8.67
LRRC26,8.669
GPR158,8.665
SLCO1A2,8.664
B9D1,8.66
QSOX2,8.652999999999999
SCN1B,8.651
SNTA1,8.651
MKRN1,8.649
FRG2B,8.649
RGMA,8.647
GCC1,8.646
NPC1,8.635
TPSG1,8.624
PHF2,8.619
SPIN3,8.616
AKAP3,8.613999999999999
DIPK1B,8.607000000000001
C1orf210,8.602
PCDHB12,8.592
KIAA1958,8.592
BBS12,8.586
SYNJ2BP,8.584
EFCAB8,8.583
CCL26,8.581
SEH1L,8.579
CDH18,8.577
CSNK2A2,8.572000000000001
ACSS2,8.571
ELL2,8.555
FAM47E,8.555
YARS2,8.554
FAHD2B,8.55
TMEM263,8.549
ACAD9,8.537
OR4K14,8.527999999999999
CCDC60,8.517999999999999
HDAC5,8.517000000000001
PACSIN1,8.516
TFG,8.5
CFAP61,8.497
SOHLH2,8.496
TMEM129,8.491
CMIP,8.486
CLPTM1L,8.478
PPP1R12C,8.476
CNOT2,8.474
EDA2R,8.474
DCAF12L2,8.451
ABCC5,8.448
SMARCA1,8.441
SH3BGR,8.437999999999999
TMEM61,8.432
CD70,8.426
CHCHD3,8.425
PEX5,8.418
CNPY2,8.415
C17orf100,8.412
SRR,8.41
KIAA0319L,8.402999999999999
LRRC23,8.392000000000001
SLC39A6,8.39
AMIGO3,8.387
ARPC1A,8.379
CNPY2,8.379
TMEM248,8.379
COX4I2,8.373
C1orf122,8.367
KIF3B,8.349
R3HDM2,8.339
PITPNA,8.338
PDHA2,8.337
CHPF2,8.331
RALGAPB,8.318
PGBD5,8.315
GADD45G,8.31
ITLN2,8.3
LONP1,8.298
UPRT,8.291
NNT,8.282
ISM2,8.273
TECPR1,8.267000000000001
PPP1R3E,8.263
KIAA1147,8.263
ISCA1,8.257
C1QTNF8,8.249
CHRDL2,8.244
ZC3H3,8.241
KPNA6,8.232999999999999
PAX1,8.231
PCP4,8.23
MYCL,8.225
TMEM39A,8.222999999999999
PAGR1,8.219
SLC35C2,8.217
PSMB2,8.213
TTC19,8.209
TMEM232,8.208
ALPL,8.205
PCMTD2,8.202
RAP1B,8.197000000000001
VSIG8,8.193999999999999
OR8K3,8.193
TBL2,8.191
KLK15,8.186
BBS7,8.182
COQ2,8.173
PABPC1,8.173
RYR3,8.172
FOXA2,8.169
RIBC2,8.166
CCN5,8.157
PEX12,8.156
IPO13,8.151
PCDHB1,8.15
PHLDB3,8.15
APOO,8.146
HIBADH,8.144
TM7SF2,8.141
PAX5,8.137
SLITRK6,8.136000000000001
UNC119B,8.124
NWD1,8.117
MMP2,8.109
PLA2G2C,8.107000000000001
SLC2A10,8.106
DENND1A,8.106
JAKMIP2,8.104
RNF114,8.099
SLC35E1,8.094
FAM57B,8.09
F5,8.09
WDR7,8.079
SPINK4,8.071
MKLN1,8.068999999999999
TMEM214,8.068999999999999
GPR180,8.064
TCTN2,8.062999999999999
TMEM143,8.058
POM121C,8.052999999999999
ETFRF1,8.052999999999999
EMG1,8.051
PYGM,8.05
CACNA1A,8.043
PATE1,8.042
SNRNP40,8.032
SMTN,8.03
NMRK2,8.024
STBD1,8.02
KLK4,8.016
PROK1,8.015
SPINT2,8.006
FDPS,8.005
ACMSD,8.005
EXD2,8.003
ZNF540,8.001
SYCP2L,8.0
MNT,7.992000000000001
NPHP4,7.99
POM121C,7.983
SLCO1C1,7.983
TM9SF4,7.983
SLC10A4,7.98
SGSM2,7.968
C4orf46,7.9670000000000005
ZNF160,7.959
GDPD2,7.954
SEC61G,7.949
SSR3,7.936
RASL10B,7.931
TM7SF3,7.93
IL17B,7.926
AK5,7.917000000000001
ATP8A2,7.912000000000001
FAM122B,7.9110000000000005
PLD3,7.909
PLCD3,7.9079999999999995
FBXL14,7.905
ITPRID1,7.902
UAP1,7.896
MAGEC1,7.891
GPRIN3,7.891
KLHDC10,7.8870000000000005
CRTC1,7.886
ERGIC3,7.872999999999999
