gene,z score
PIANP,22.95
ID1,22.92
SEMA3A,22.894000000000002
ZNF286B,22.862
ZIM2,22.814
VAX1,22.798000000000002
PHOX2B,22.774
VENTX,22.744
HRK,22.738000000000003
H2BFM,22.689
EMILIN1,22.653000000000002
ISL2,22.634
SLC9A3,22.545
S100A9,22.533
OR10Q1,22.499000000000002
ALDH1A2,22.456
MTX3,22.439
SPARC,22.393
OR1D2,22.349
MXRA8,22.339000000000002
KHDRBS2,22.28
GDF7,22.241999999999997
LCE1E,22.215
P3H1,22.194000000000003
KCNV1,21.97
WWTR1,21.899
LPAR4,21.86
GPC2,21.858
NDRG4,21.759
STK38L,21.647
KCNT2,21.634
KCNS1,21.622
TNFSF9,21.588
HAND2,21.576
CAPNS2,21.570999999999998
HOXD13,21.561
CELA3B,21.551
MED29,21.54
CCDC60,21.504
ALLC,21.491999999999997
PROK2,21.430999999999997
CENPV,21.424
SPRR2D,21.406999999999996
HBQ1,21.396
KRTAP13-2,21.35
NFKBIB,21.338
KRTAP4-1,21.24
DSG4,21.205
MAGEB2,21.182
WNT7A,21.158
CALML3,21.061
ACTRT1,21.049
SSX7,21.049
C15orf41,21.041999999999998
ACTRT2,21.008000000000003
UCHL1,21.002
MEPE,20.999000000000002
DMP1,20.999000000000002
IBSP,20.996
ISL1,20.994
MEGF11,20.934
ARL10,20.9
KCNAB3,20.858
RNF8,20.842
RLBP1,20.758000000000003
KRT74,20.665
TLX3,20.645
TMEM79,20.629
LINGO2,20.6
FOXB1,20.546
GJB4,20.506
YJEFN3,20.477999999999998
CGB5,20.452
TMEM196,20.432000000000002
CSAG1,20.428
CD160,20.418
GPR85,20.417
TRIML2,20.309
SHC3,20.307000000000002
KCNIP1,20.285999999999998
SPANXD,20.277
IGLON5,20.268
MCM4,20.259
USH1G,20.246
UTS2,20.246
KRT17,20.166
MT3,20.143
TGFB1,20.131
SPANXC,20.059
STMN2,20.057000000000002
BMP3,20.03
CHAT,20.006
SLC9A5,20.003
CHCHD2,19.983
PRCD,19.918
SAMD4B,19.915
AMN,19.912
LGALS7,19.894000000000002
PRDM9,19.875999999999998
CSF2,19.872
SPINK6,19.843
NMB,19.815
PRKAB2,19.813
IL1A,19.802
DLK1,19.757
BHMT2,19.752
ERGIC2,19.727
GPR149,19.727
CAVIN4,19.703
HMGA2,19.699
HKDC1,19.678
TRIM71,19.667
CD44,19.637999999999998
MEIS2,19.6
BMP2,19.599
EPHA3,19.58
STK32A,19.563
FGFBP2,19.561
PAX1,19.55
PDGFA,19.535999999999998
NBPF10,19.525
PLA2R1,19.512999999999998
RFX4,19.471
KLF14,19.428
VSIG8,19.408
CASP5,19.365
GAP43,19.344
SLC39A2,19.293
C1orf68,19.195
AKR1C2,19.183
HDGFL1,19.034000000000002
HMGA2,19.016
FAM9C,18.994
EFCAB8,18.969
CAV2,18.92
LIPK,18.91
TMEM45A,18.901
KCNK18,18.848
RTL1,18.842
BNC1,18.83
TMEM252,18.808
ARHGEF4,18.807000000000002
SPRR3,18.791
PCDHGC3,18.764
PLA2G2F,18.724
CLEC11A,18.689
NRG4,18.682000000000002
KCNT1,18.64
DHRS7B,18.639
IFITM5,18.624000000000002
ASXL3,18.617
GUCA1C,18.586
CHCHD2,18.584
LAPTM4B,18.53
SPAAR,18.527
HTR1A,18.525
STAB1,18.523
PDHA2,18.487000000000002
HIST1H2AH,18.479
YDJC,18.475
FGFBP1,18.474
COMMD2,18.457
KRT12,18.385
TBX2,18.38
HAS1,18.375
SPANXA2,18.371
RNF112,18.313
MPPED2,18.29
TRIM49,18.29
LIN28A,18.29
MED21,18.274
RBM44,18.22
CLIC3,18.2
ASCL4,18.173
TCEAL7,18.141
KRTAP11-1,18.137
AIPL1,18.134
DCAF12L2,18.12
INSC,18.075
CYP1A2,18.072
CDA,18.042
BOLA2,17.972
IFNK,17.932000000000002
TGFBI,17.883
GOLGA6L6,17.817999999999998
UCN2,17.793
INSL5,17.775
MAP1A,17.709
ITGA10,17.704
FABP5,17.7
PIRT,17.680999999999997
RNASE7,17.665
SPANXA2,17.655
ALKBH5,17.641
BMP1,17.641
COL24A1,17.616
KRTAP5-5,17.541
LGI4,17.535999999999998
ZFHX4,17.518
CAND1,17.517
PTF1A,17.503
CAT,17.492
GPR179,17.486
SELENOV,17.48
CALB1,17.454
TMPRSS11D,17.444000000000003
SFN,17.432000000000002
UGT1A3,17.421
MROH2B,17.419
ACAN,17.407
BNC1,17.404
BMP8A,17.326
FAT4,17.296
GJB3,17.269000000000002
YARS2,17.267
ARL14,17.253
LANCL2,17.253
LCE1C,17.250999999999998
MOS,17.241
IRX6,17.235
TIMM50,17.233
GABRB2,17.197
MAPK7,17.171
DCBLD2,17.121
SLCO6A1,17.12
NTSR1,17.090999999999998
PLEK2,17.042
NEFM,17.037
ZBED2,17.006
COL11A2,16.997
TRIL,16.985
RPTN,16.968
MMD2,16.965
PTGFR,16.963
CCDC73,16.96
FAM166B,16.948
TH,16.93
FBN2,16.857
COL1A2,16.847
ZNF286A,16.833
SCRG1,16.812
TAF2,16.788
DYRK2,16.785
TM4SF4,16.775
PEG3,16.772000000000002
HIST1H2AH,16.77
SERPINB13,16.765
CGB2,16.757
CHD1L,16.737000000000002
COX7B2,16.732
KCNJ12,16.730999999999998
PLTP,16.7
NGB,16.671
TNIP3,16.662
CCK,16.622
PVR,16.579
AHSA1,16.578
BCAM,16.575
EMP3,16.570999999999998
CXCL6,16.565
GJB5,16.561
LCE3A,16.514
CCL24,16.512
EPDR1,16.456
MPRIP,16.442999999999998
GOLGA6L6,16.424
PRKDC,16.414
UBL4B,16.363
OR52N2,16.36
UNC93A,16.35
OR4F4,16.338
SPINK7,16.287
ANP32E,16.269000000000002
LRRTM1,16.256
HSD17B3,16.25
LRRC7,16.227
SCN2A,16.222
PPP4R3C,16.221
SDCBP,16.197
SINHCAF,16.169
ATP1B3,16.153
SHOX2,16.146
GJD4,16.123
POLR3C,16.104
KPRP,16.102
S100A11,16.078
TNFSF9,16.03
POM121L2,16.008
BCL9,15.984000000000002
SERPINB12,15.982999999999999
ADGRF4,15.954
GABRG3,15.939
RGS20,15.917
STK32A,15.915999999999999
SLC10A4,15.897
GOLGA7,15.823
PLAG1,15.822000000000001
GPR101,15.79
TBX2,15.787
GPC1,15.773
XPOT,15.75
SAGE1,15.738
HMCES,15.72
MMP12,15.717
CYGB,15.698
PIWIL1,15.690999999999999
MYO7B,15.685
CBLIF,15.659
CNTN3,15.638
ADIG,15.624
DRG2,15.618
DUSP7,15.613
C8orf76,15.606
VEGFC,15.597000000000001
OR4F5,15.587
GJB5,15.585999999999999
WFDC5,15.575
CRYBB3,15.559000000000001
PRSS12,15.538
NATD1,15.52
PROCR,15.511
SV2A,15.495
ST8SIA2,15.449000000000002
UBE2V2,15.423
FAM163A,15.405999999999999
TBC1D28,15.394
PANX3,15.385
HOXD11,15.357000000000001
ZNF117,15.34
NR1I3,15.339
VKORC1,15.331
KCNA7,15.33
CACNA2D4,15.322000000000001
PLEKHG6,15.309000000000001
CMAS,15.277000000000001
ADM,15.258
CBR1,15.257
RGS3,15.255
HTR7,15.225
KCNA7,15.212
GOLT1B,15.196
RCN3,15.173
LPA,15.173
SULT1A3,15.17
HSD17B3,15.169
FAT3,15.148
CGB3,15.148
LOXL3,15.147
CGB7,15.139000000000001
HSPB1,15.138
KLHL25,15.136
TATDN1,15.11
CHCHD10,15.102
FOSL1,15.092
IL17RD,15.083
PIGL,15.058
CPM,15.027000000000001
SERPINB13,15.025
NLRP7,14.994000000000002
DLX5,14.993
MED19,14.987
ZNF713,14.982000000000001
PTBP2,14.977
PABPC1,14.975999999999999
C10orf62,14.966
ZSCAN2,14.95
TNFAIP2,14.940999999999999
HEPHL1,14.935
SLC16A3,14.925999999999998
ACRV1,14.92
MMP1,14.902999999999999
SLC30A10,14.898
DENND2C,14.897
PLA2G5,14.880999999999998
SERPINE1,14.877
PZP,14.863
EPGN,14.855
ALPL,14.844000000000001
STON2,14.842
CCK,14.805
MYLK3,14.786
KRT16,14.770999999999999
TRIB2,14.755
GNA15,14.75
PALM2,14.74
ADGRB3,14.739
DYRK1B,14.737
IL17A,14.735
CNTNAP4,14.708
ZIC5,14.708
GRK7,14.686
CYP4F3,14.668
WDR66,14.651
SLC35F1,14.64
SEPT14,14.635
FAM83A,14.610999999999999
C9,14.595
PAX3,14.595
ZNF592,14.594000000000001
CDK5R1,14.585
S100A10,14.525
PAGE1,14.515
CXCL8,14.507
GFRA2,14.505999999999998
KRT75,14.48
ANXA8,14.472999999999999
NIPAL4,14.467
KRT5,14.459000000000001
TXN,14.454
COL7A1,14.443
KRT82,14.434000000000001
SPRR4,14.43
GOLGA6L1,14.409
TSPAN14,14.402000000000001
DMBT1,14.395
MTBP,14.376
ALG10,14.365
MBD4,14.362
TOX2,14.347000000000001
SLAIN1,14.335
NAA11,14.327
FAM20A,14.32
SPIDR,14.308
GRHL1,14.306
LY6G6E,14.305
KCNMB2,14.264000000000001
GINS4,14.26
ZBED4,14.257
DNASE1L1,14.231
CDH19,14.225
KRTDAP,14.222999999999999
CD300C,14.22
FLG,14.213
FKBP10,14.212
SIRT2,14.2
ATP11A,14.19
COL2A1,14.149000000000001
DPPA2,14.138
CLLU1OS,14.105
SPRR2G,14.102
FGFR1OP2,14.1
CDH10,14.087
KIF25,14.079
SH3GL3,14.07
GBP6,14.062999999999999
DLL3,14.052999999999999
GTF2A1L,14.049000000000001
ZNF300,14.047
NPBWR1,14.026
NDUFA4L2,14.025
MT4,14.014000000000001
PAQR9,14.013
SHMT2,14.01
CHODL,13.995999999999999
TM7SF3,13.946
MAGEL2,13.942
CELA3A,13.937999999999999
HOXD10,13.93
INPP5F,13.925
SYCN,13.922
GPR32,13.921
TSHB,13.92
UGT1A1,13.914000000000001
CHAT,13.912
C20orf141,13.905
MAGEA10,13.905
PNMT,13.899000000000001
POFUT2,13.89
TOX,13.880999999999998
S100A4,13.868
FAM83A,13.862
LGSN,13.835
SEC61G,13.812999999999999
SARS2,13.809000000000001
TET1,13.802
YEATS4,13.789000000000001
SPRY4,13.773
NLRP10,13.770999999999999
TAF7L,13.765999999999998
PDHA1,13.748
GJB6,13.745
UTP18,13.737
SBSN,13.732000000000001
TOP3A,13.732000000000001
CATSPER1,13.719000000000001
KRT20,13.712
KCNK9,13.706
BRD1,13.696
ATP5MC1,13.65
TEX15,13.64
MLLT11,13.618
UPP1,13.600999999999999
PDX1,13.588
POU4F1,13.582
NAMPT,13.58
IPO8,13.559000000000001
CRCT1,13.548
CERCAM,13.544
GPR87,13.538
DEC1,13.529000000000002
HABP4,13.523
STK32A,13.515999999999998
CHRNB4,13.507
AEBP2,13.502
EGFL6,13.49
SNX22,13.487
NDRG1,13.478
PGF,13.475999999999999
SPINK5,13.475999999999999
ADCY2,13.470999999999998
TNN,13.467
IGFBP3,13.465
PCDH15,13.463
SPSB4,13.442
LRRC17,13.44
DERL1,13.434000000000001
PAX1,13.43
TMEM202,13.42
FBXO10,13.42
ATAD2,13.415
HIST1H3I,13.409
GBX2,13.4
FBN2,13.392000000000001
ZBED9,13.384
MYH15,13.368
SHC3,13.356
FLRT2,13.352
LGR5,13.347999999999999
TMEM65,13.344000000000001
DSG3,13.337
SEMA6C,13.334000000000001
PPIC,13.331
ANXA8,13.329
GSDMB,13.327
FAM43A,13.323
HLX,13.319
FZD6,13.319
MIF,13.314
EPHB2,13.312999999999999
S100A7,13.312000000000001
TMEM40,13.308
RGSL1,13.296
CGB8,13.284
UGT1A4,13.277000000000001
ADAMTS9,13.27
SDF4,13.265
LAMA1,13.26
SPATA2,13.26
RIPOR3,13.237
KCNQ2,13.235999999999999
ZNF286B,13.235
GABRR1,13.225999999999999
COL26A1,13.224
KRT14,13.219000000000001
TMEM119,13.217
TMEM270,13.21
CD70,13.186
TMEM19,13.151
PGAM2,13.15
FAM91A1,13.140999999999998
KRT6B,13.139000000000001
IL31RA,13.107999999999999
CCDC140,13.087
C1orf68,13.084000000000001
HAPLN1,13.08
OR5P3,13.056
MMP16,13.047
BCL2L10,12.998
PCSK9,12.991
TMEM104,12.977
TMX2,12.974
OLFML2B,12.974
CSTL1,12.963
PRR7,12.940999999999999
MS4A10,12.939
KRTAP4-1,12.933
DRAXIN,12.917
NEFL,12.915999999999999
CHST13,12.913
CHSY3,12.91
CPXCR1,12.909
TTYH3,12.908
FKBP7,12.89
JPH4,12.879000000000001
MAP4K4,12.874
CEACAM19,12.87
TP53TG3B,12.866
EPHA3,12.865
SRPX,12.857999999999999
RTL3,12.854000000000001
EXT1,12.837
SOX30,12.823
LY6G6E,12.82
CLDN2,12.802
LHFPL1,12.800999999999998
CHRFAM7A,12.792
ELFN1,12.777000000000001
VPS72,12.762
DCAF8L2,12.755
A2ML1,12.751
SERPINH1,12.745999999999999
ATXN7L3B,12.745999999999999
TMEM40,12.744000000000002
P3H3,12.743
LRRTM1,12.735
ETS2,12.73
S1PR5,12.725999999999999
GNB3,12.709000000000001
HIST2H3D,12.7
FAM43B,12.684000000000001
TCAP,12.664000000000001
RHD,12.663
LEMD3,12.657
CXCL1,12.626
OR2AG2,12.614
PKDREJ,12.607000000000001
RDH10,12.603
SEC61A1,12.600999999999999
NUDT17,12.595999999999998
TBC1D31,12.593
PCP4L1,12.581
PRTFDC1,12.545
KREMEN2,12.544
GSTP1,12.542
SPRY2,12.525
CPSF6,12.524000000000001
THRA,12.507
MT1F,12.487
POU3F2,12.485999999999999
TMEFF1,12.484000000000002
PCP4L1,12.482999999999999
GALR2,12.482000000000001
MRPS17,12.46
NKAIN4,12.459000000000001
FLRT1,12.444
ELAC2,12.422
FAM83C,12.399000000000001
JAM3,12.395
FAM92A,12.395
PRSS48,12.383
TBX4,12.378
SEMA7A,12.370999999999999
FHOD1,12.37
MSC,12.357000000000001
PCDHGA3,12.35
PDE6A,12.342
CMTM5,12.333
GAST,12.325999999999999
SNAI1,12.314
SCARF2,12.307
PPFIBP1,12.29
PROZ,12.287
FAM19A2,12.265
PRPH,12.263
SPP1,12.26
TNFSF9,12.251
SLITRK5,12.249
PRAMEF6,12.232999999999999
AADACL4,12.232000000000001
ITGA3,12.231
IGF2BP2,12.222000000000001
IGF2BP2,12.213
PDE1C,12.21
FRMD7,12.208
GPC3,12.202
MRPS12,12.202
MAGEA2,12.196
COX7B2,12.195
B3GNT9,12.186
PTGIS,12.181
VWCE,12.171
CUBN,12.164000000000001
COL9A3,12.164000000000001
CALN1,12.159
NUDT1,12.157
NDRG1,12.155999999999999
RCN2,12.15
RAB11FIP4,12.144
CLEC4G,12.14
HHLA1,12.128
ANGPT1,12.122
TRIM71,12.116
GUCY2F,12.115
MEIS2,12.112
IGF2BP1,12.11
HBE1,12.105
SULT1E1,12.105
GJB2,12.103
TMEM255B,12.100999999999999
ID3,12.100999999999999
EID2B,12.094000000000001
SH2D5,12.085999999999999
REG3A,12.08
SGCZ,12.077
AP3M2,12.071
KHDC1L,12.065999999999999
PROK2,12.065
CSAG3,12.064
ZNF184,12.064
OLIG2,12.062999999999999
DNM1L,12.061
SFTA2,12.056
EXTL1,12.054
LPAR4,12.052999999999999
SLCO5A1,12.045
PADI3,12.040999999999999
PPP2R2B,12.038
GJB3,12.027000000000001
S100A12,12.023
SSR3,12.019
PLAU,12.015999999999998
AKAP13,12.01
INA,11.997
PI3,11.993
MAEL,11.991
KCP,11.985
MFN1,11.982999999999999
FAT2,11.979000000000001
PDX1,11.959000000000001
TRAF6,11.952
SMPD1,11.947000000000001
UGT1A3,11.937000000000001
SOX2,11.914000000000001
GATAD2B,11.909
ARHGEF9,11.909
FAM162A,11.908
PADI3,11.908
HRAS,11.908
DLX3,11.907
PHEX,11.902000000000001
KCTD8,11.9
TTPA,11.890999999999998
SFN,11.884
HIST1H3B,11.884
OAZ3,11.883
NTF4,11.855
CHST6,11.849
MYBPHL,11.842
CLTB,11.838
CRISPLD1,11.825
USP29,11.817
TUB,11.812000000000001
HGF,11.808
CDH9,11.806
FNTA,11.8
LCTL,11.8
GPX2,11.795
NDUFB9,11.784
SLC8A3,11.782
GSDME,11.780999999999999
COL1A1,11.780999999999999
SPEM1,11.78
TRPC3,11.773
JPT1,11.77
TMEM252,11.764000000000001
KLK9,11.759
POLR3A,11.735
PGBD1,11.718
FOXL2NB,11.705
HTR3A,11.7
ANXA11,11.692
C9,11.683
IFNE,11.681
PRUNE1,11.677999999999999
PORCN,11.668
PDZK1IP1,11.665
TMEM171,11.664000000000001
COL17A1,11.652999999999999
C17orf99,11.644
RPN1,11.642000000000001
ZNF391,11.626
KHDC1L,11.624
ANKS1A,11.623
COPZ2,11.62
RARRES1,11.602
DNAH17,11.602
PCDH18,11.597000000000001
LDHB,11.573
FABP9,11.573
HIST1H4E,11.573
CDCA4,11.571
PLA2G2F,11.568
FSCN1,11.565999999999999
ELAVL2,11.561
NLGN2,11.546
CALCA,11.544
PLA2G2F,11.52
PLA2G12B,11.507
DSC1,11.505
DUSP22,11.501
CDRT1,11.494000000000002
EFCAB5,11.492
FAM163B,11.491
RNF212,11.489
MSX1,11.489
HSD17B13,11.488
KPNA6,11.48
PDE3B,11.472999999999999
C4BPA,11.442
RAB5IF,11.440999999999999
AFF2,11.44
NPBWR2,11.437000000000001
LCE1E,11.415
COL22A1,11.411
C12orf50,11.411
TBC1D15,11.404000000000002
SIGLECL1,11.399000000000001
ADSSL1,11.398
LCE3E,11.392999999999999
JMJD6,11.388
PTF1A,11.382
TTYH1,11.37
SPINK6,11.368
PCYT1B,11.366
BTBD11,11.343
ADAMTS9,11.338
ADAM19,11.334000000000001
FYN,11.318
FEZF2,11.318
LY6G6D,11.317
ALX3,11.314
GBP6,11.312999999999999
TRAM1,11.312000000000001
PCDHGA11,11.307
KIAA1755,11.306
TNFRSF11B,11.296
BAG2,11.284
PDHX,11.283
CHST14,11.283
SPINK6,11.28
NPBWR1,11.277999999999999
KCNJ15,11.275
CHPF2,11.269
NT5E,11.267000000000001
CCDC88A,11.264000000000001
PADI1,11.258
HHIPL1,11.257
CNOT2,11.244000000000002
HMX1,11.241
AVP,11.239
LYNX1,11.237
ACP6,11.232999999999999
IL13RA2,11.231
IL1R2,11.227
BOP1,11.217
THBS3,11.208
FAM84A,11.205
TMEM35A,11.199000000000002
CCT2,11.199000000000002
FIBIN,11.197000000000001
BEND4,11.193
LY6D,11.190999999999999
TRIM44,11.19
NEU2,11.187999999999999
MNX1,11.186
MMP13,11.182
KRAS,11.169
HIST1H2BI,11.165
CNPY4,11.157
WIF1,11.157
COPS3,11.155999999999999
EGFR,11.14
E2F3,11.139000000000001
ANKRD45,11.135
COX5B,11.120999999999999
CADM3,11.115
IFNA13,11.113
ACAD9,11.11
RAX,11.106
SATB2,11.097000000000001
TRIM2,11.087
DRD5,11.084000000000001
PROCR,11.082
DUSP12,11.081
LY6D,11.077
ZSCAN26,11.069
ADGRB1,11.067
ROM1,11.065999999999999
RNF19B,11.06
FGD4,11.059000000000001
MDM1,11.057
CCDC116,11.054
SEPT4,11.04
INAVA,11.038
SERPINE2,11.017999999999999
DMRT3,11.013
PURG,11.012
CRELD2,11.001
CUBN,10.994000000000002
RBPMS2,10.993
