gene,z score
PIN4,5.941
MCRIP1,5.94
PAXX,5.937
DIPK1C,5.935
RPL32,5.932
PSMD13,5.932
UQCRFS1,5.932
HRAS,5.931
COPS6,5.925
RPS27A,5.9239999999999995
MT1X,5.917000000000001
NDUFA11,5.917000000000001
DEGS2,5.912000000000001
GNB1L,5.9079999999999995
TACO1,5.906000000000001
MRPS21,5.906000000000001
FAM92B,5.9
CTSE,5.893
OR13A1,5.886
NPC2,5.885
GADD45G,5.88
BHMT,5.879
CALCR,5.875
CAPNS2,5.872999999999999
GUK1,5.862
PIGQ,5.859
C11orf52,5.859
MRPL38,5.858
PLPPR1,5.858
CYP2E1,5.858
PAFAH1B3,5.857
JMJD4,5.856
BUD23,5.856
VASN,5.854
TRIM48,5.854
CEACAM1,5.853
HDGFL2,5.848
MRPS2,5.846
CDRT15,5.845
RAD1,5.84
CIB1,5.836
UBE2S,5.836
CYHR1,5.834
RPL27A,5.831
TRIM10,5.83
NDUFAF8,5.827999999999999
PRR27,5.827000000000001
MRPL23,5.8229999999999995
USP5,5.818
LAMA2,5.817
EIF2S2,5.814
HCFC1R1,5.809
RNASE3,5.803999999999999
SEMA3A,5.803999999999999
CALB2,5.8
CA11,5.797000000000001
FCN2,5.796
SOD1,5.791
DEFB129,5.787999999999999
NANOS3,5.787999999999999
MUC1,5.784
CHI3L2,5.784
MRPL51,5.774
CP,5.77
LSM5,5.766
B9D2,5.765
PSMC1,5.763999999999999
PMM1,5.763999999999999
RNF25,5.761
ASCL4,5.7589999999999995
POLD4,5.757000000000001
PPCDC,5.752999999999999
TOMM6,5.746
EYA1,5.745
OVCA2,5.74
FAM229B,5.739
PRRG2,5.739
LSM3,5.7379999999999995
INA,5.736000000000001
CD207,5.734
TMED3,5.734
P2RY14,5.732
NDUFS5,5.727
S100A6,5.726
TAGLN2,5.725
RILP,5.725
TRIM40,5.718999999999999
ANAPC15,5.718999999999999
FOXL2,5.718999999999999
HIST2H2AC,5.7170000000000005
ADRA2B,5.709
SEZ6L2,5.707999999999999
EPS8L1,5.707999999999999
SNU13,5.707000000000001
CHID1,5.704
HES6,5.702000000000001
HYI,5.6979999999999995
RNF181,5.691
CACYBP,5.685
COMMD4,5.68
ATP5F1E,5.68
GSDMD,5.676
SPAG4,5.675
RPS3A,5.675
GHRL,5.6739999999999995
PSMG3,5.672000000000001
ROPN1B,5.672000000000001
SERF2,5.671
CALR3,5.666
DMAP1,5.666
MRPL14,5.665
HEBP2,5.665
FAAP20,5.6579999999999995
RPL35A,5.6579999999999995
DEFB131A,5.657
SLC6A14,5.656000000000001
ILF2,5.654
NLRP9,5.644
CLIC1,5.643
CRABP2,5.631
AKR7A2,5.625
IRF3,5.622999999999999
NOP53,5.62
POLR2H,5.614
PEX16,5.607
CUEDC2,5.605
FLYWCH2,5.603
AP2S1,5.601
DUSP23,5.601
RPL10A,5.6
DHRS2,5.599
TFAP2A,5.596
GPATCH3,5.593
NKX2-1,5.591
NDUFB7,5.59
SUSD4,5.5889999999999995
POP4,5.587999999999999
PEX11B,5.585
SURF1,5.584
DPM2,5.577000000000001
UGT1A10,5.575
CALML3,5.57
SUB1,5.569
S100A12,5.563
C17orf98,5.559
CSPG5,5.558
JTB,5.553999999999999
TFIP11,5.553999999999999
MFSD5,5.553999999999999
RPL13A,5.5520000000000005
PSMD9,5.55
MYL6,5.55
UQCR11,5.55
NHS,5.5489999999999995
OR2J3,5.547999999999999
REPS2,5.542999999999999
TBC1D12,5.542999999999999
CKLF,5.542000000000001
ASPSCR1,5.541
NDUFS8,5.541
GINS3,5.537999999999999
FAM181A,5.537000000000001
VAMP8,5.5360000000000005
TRAF5,5.535
TMEM222,5.531000000000001
LSM4,5.53
MRPL9,5.528
HSPBP1,5.522
MAT2A,5.522
CACNA1I,5.521
KCNK7,5.519
ILKAP,5.515
SPATA33,5.513
SRPX2,5.5120000000000005
GPR34,5.5089999999999995
C5orf38,5.497999999999999
WFDC10B,5.497000000000001
RNF113B,5.496
MRPS5,5.492999999999999
STMN4,5.492000000000001
VAMP1,5.4910000000000005
TXNDC17,5.49
DHFR,5.489
BOLA1,5.4879999999999995
CPSF3,5.486000000000001
LCMT1,5.486000000000001
CCDC106,5.485
RPL4,5.484
TPBG,5.482
MORN1,5.481
SCN1A,5.479
JPH3,5.479
NPIPB13,5.477
RHBG,5.476
ZGLP1,5.475
SELENOW,5.475
OXLD1,5.472
ETV4,5.454
B3GAT3,5.4510000000000005
SCAMP3,5.4479999999999995
ZNF337,5.447
ZNF688,5.446000000000001
PRKACG,5.443
DTNB,5.443
TRIM43,5.441
NDUFB11,5.4270000000000005
LRRC23,5.426
SLC28A3,5.425
PRPF6,5.421
MESP1,5.416
CIAO2B,5.412000000000001
FBXO4,5.412000000000001
MRPL53,5.4110000000000005
PAGE2B,5.41
ISPD,5.4079999999999995
ERBB4,5.4079999999999995
RPS12,5.406000000000001
MRPS12,5.396
RUVBL2,5.394
PGP,5.393
BNIPL,5.386
MRPS30,5.386
STEAP1,5.385
GGTLC2,5.3839999999999995
GPAA1,5.382000000000001
TTC36,5.379
REEP2,5.379
C1orf105,5.379
SYMPK,5.375
SYCE1L,5.372999999999999
EFCAB8,5.3660000000000005
OR10AD1,5.361000000000001
COMMD1,5.36
RRP1,5.358
RPF2,5.356
WFIKKN1,5.354
FRG1,5.353
NAA10,5.353
HIF3A,5.35
LIN37,5.35
UBE2F,5.349
ENTPD3,5.348
JOSD2,5.3420000000000005
TNFSF12-TNFSF13,5.3420000000000005
MRPL36,5.3389999999999995
MARCH11,5.337000000000001
MRTO4,5.33
RFXANK,5.33
ZNF337,5.325
GAS2L2,5.312
IFNE,5.311
PSMB10,5.311
PSME2,5.311
HUS1B,5.309
DDRGK1,5.303999999999999
LGALS1,5.303
TOMM40,5.301
NMU,5.3
CRYBA1,5.297999999999999
ZNF446,5.297999999999999
S100A6,5.296
C4orf48,5.294
ACOT8,5.292999999999999
CFAP157,5.292000000000001
ITGB1BP1,5.289
SNRPC,5.2860000000000005
PDZK1IP1,5.2860000000000005
MRPL12,5.284
MRPS16,5.284
CACNB1,5.281000000000001
NABP2,5.279
NKX2-6,5.279
ADAMTS14,5.279
MED27,5.278
UBTD1,5.276
TTC27,5.276
PAIP1,5.273
CCDC107,5.273
PSMB4,5.273
RAD51AP2,5.266
PPIE,5.266
PSMC5,5.263
RPS20,5.2589999999999995
TKTL2,5.257999999999999
LCE1E,5.255
ALOX15B,5.254
PPP4C,5.252999999999999
PRR29,5.247999999999999
LHFPL1,5.2410000000000005
CCDC178,5.239
LTA4H,5.239
RPP21,5.2379999999999995
RASAL1,5.237
C15orf48,5.235
STARD3,5.231
APOPT1,5.227
TMSB10,5.224
VPS28,5.218999999999999
MRPL2,5.215
PPP1R12C,5.2139999999999995
VPS72,5.212999999999999
ALG1L2,5.212999999999999
MT1E,5.21
ADAD2,5.209
PTRH2,5.206
NDUFA13,5.205
ZNF428,5.205
DKK1,5.2010000000000005
GPS1,5.2010000000000005
FNDC4,5.2
LSM2,5.2
PRB2,5.194
IRGQ,5.189
ATRNL1,5.186
POMT1,5.183
NDP,5.181
SOD3,5.18
ENTPD8,5.175
PQBP1,5.1739999999999995
HOXD3,5.1739999999999995
SPRR3,5.172999999999999
CNPY3,5.172999999999999
FADS3,5.167999999999999
MAP2K2,5.167999999999999
MAK,5.167999999999999
RPS19,5.165
GNMT,5.165
VSIG8,5.16
RPL13,5.157
FSD2,5.156000000000001
DNAJC21,5.151
SPINK6,5.151
UQCRQ,5.151
PFDN5,5.151
PLAC9,5.15
ZNF580,5.148
CSAG2,5.141
MEPCE,5.14
CINP,5.138
PTTG2,5.1339999999999995
FAM83C,5.132000000000001
UROC1,5.13
CFB,5.129
HEXIM2,5.129
CCS,5.126
CD1C,5.124
EIF2B5,5.122000000000001
RPL39,5.118
IMP4,5.117
USP18,5.1160000000000005
C1orf53,5.1160000000000005
HSD17B10,5.1160000000000005
TCEA2,5.1160000000000005
KDM1A,5.113
B3GNTL1,5.112
RABIF,5.111000000000001
TEDC1,5.107
GGT5,5.105
CCT5,5.102
RPS29,5.101
ZNRD1,5.1
PARK7,5.095
ENY2,5.095
SPINK9,5.092
GRAPL,5.09
RHOD,5.09
FDX2,5.087
S100A10,5.087
CTNNBIP1,5.086
NDUFB1,5.084
GUCY2D,5.084
ADGRG6,5.084
IZUMO1R,5.084
CCT8L2,5.082
ADRA2C,5.081
MRGPRX1,5.079
SOX17,5.077
ADRA1B,5.077
RAMP1,5.0760000000000005
POLR2E,5.074
NOP10,5.073
KIF9,5.071000000000001
SEC61G,5.07
SEM1,5.0680000000000005
MORN3,5.067
DNAJC7,5.066
DAP3,5.064
BAD,5.064
KLF1,5.061
RER1,5.06
TRAPPC2B,5.056
ZMYND10,5.055
TP53I3,5.053999999999999
POP7,5.053
EXTL3,5.053
ZNF534,5.05
FUT3,5.0489999999999995
ARPC5L,5.045
KLHDC9,5.044
PPP2R1A,5.043
TRMT61A,5.039
CCR10,5.038
COX6B1,5.0360000000000005
SSUH2,5.035
DHRS4L2,5.029
BSCL2,5.0280000000000005
CD300LG,5.027
SSR4,5.023
KCNA3,5.023
PSMB6,5.021
TMEM186,5.019
PTOV1,5.019
SMR3A,5.0169999999999995
MLST8,5.0169999999999995
LRRC46,5.016
UBALD2,5.016
ERICH4,5.015
CHADL,5.015
SRA1,5.013
SNRPD3,5.012
CD1B,5.011
TAS2R40,5.011
MT1G,5.01
ZFPL1,5.005
MSRB2,5.003
PODXL2,5.003
NMRAL1,5.001
UFC1,5.001
GRWD1,5.001
GDF5,5.0
EIF3B,4.999
TPRA1,4.998
ALKBH3,4.997
C5orf22,4.996
NFKBIL1,4.996
NUDT22,4.995
HYPK,4.994
FCER1A,4.994
GNGT2,4.994
KRTAP11-1,4.993
RASL10A,4.993
CHST6,4.9910000000000005
SYNE1,4.99
HSPB1,4.99
SLCO1A2,4.989
RBM10,4.988
LSM10,4.988
THOP1,4.987
CHEK1,4.985
CHAT,4.982
HIST2H2AC,4.982
TRAPPC5,4.981
GPR141,4.979
MISP3,4.977
DOHH,4.976
FGF22,4.973
RPL19,4.967
SMIM29,4.965
C19orf70,4.962
LDLRAD2,4.962
HIF3A,4.962
IGSF22,4.961
KRTCAP2,4.96
RHEX,4.959
PRICKLE4,4.959
SYNE1,4.958
LENG9,4.958
CST5,4.958
NDUFAF2,4.957
ZNF32,4.957
TRPM3,4.956
TEX101,4.955
VWC2L,4.954
EBP,4.9510000000000005
COA3,4.95
CLEC4F,4.95
ADAMTS14,4.947
DUOX1,4.945
COL19A1,4.941
NUDT18,4.941
CLEC4E,4.94
ATP5ME,4.938
NOVA1,4.937
QRFPR,4.934
PPM1N,4.9319999999999995
DCLRE1C,4.93
CORT,4.928999999999999
EGLN2,4.927
RANBP1,4.926
CNFN,4.923
B3GNT7,4.921
NT5C,4.919
CASQ1,4.908
P3H3,4.907
PYCR1,4.906000000000001
COP1,4.905
HEXD,4.9030000000000005
NUDT8,4.9
ADCYAP1,4.898
CLEC3B,4.898
RPUSD2,4.896
METTL7B,4.895
CD1E,4.894
ERI3,4.888999999999999
MS4A4A,4.888999999999999
SNRNP70,4.888
PRMT7,4.888
MSRA,4.886
GLB1L,4.8839999999999995
TPRN,4.875
MFSD3,4.874
ADRB2,4.872
ZSWIM6,4.867
MAD2L2,4.863
SEC11A,4.862
GABARAP,4.86
C1orf56,4.859
OPN4,4.857
NBDY,4.854
GPX4,4.851
GTF3C6,4.85
GOLT1A,4.85
NDUFAB1,4.849
CD63,4.843999999999999
POLR2F,4.843999999999999
BNIPL,4.843
PAGR1,4.841
UBXN1,4.841
TMEM150A,4.84
CCDC137,4.838
PSTK,4.837
GCKR,4.837
NOC4L,4.834
WDR13,4.831
CEBPD,4.828
UROD,4.828
NPM3,4.828
MBLAC1,4.827
GLRX2,4.8260000000000005
IMPDH2,4.8260000000000005
NR2E3,4.822
NKX2-2,4.821000000000001
CCL14,4.82
CCT3,4.819
TNFRSF18,4.817
ALDH16A1,4.816
DSG3,4.815
CDRT15,4.814
PICK1,4.812
ZNF622,4.81
KLF9,4.8069999999999995
DHDH,4.803999999999999
AGR3,4.801
SEMA3B,4.801
SMR3B,4.7989999999999995
COX4I1,4.798
YAF2,4.798
GATA3,4.796
UCKL1,4.795
CLPTM1L,4.793
NSUN5,4.792
BST2,4.79
IMP3,4.789
MRPS24,4.789
REX1BD,4.7860000000000005
CLBA1,4.785
TIMP4,4.783
ZSCAN4,4.78
RWDD1,4.78
DAP,4.779
C20orf27,4.7780000000000005
FAM173A,4.775
REXO4,4.774
CDK5RAP1,4.772
UFC1,4.772
AP4M1,4.765
CUL9,4.763999999999999
PFN3,4.763999999999999
STOML2,4.763
EEF2KMT,4.758
FPGS,4.758
MCOLN3,4.755
IDI2,4.751
PAM16,4.751
SMN1,4.75
EXOC4,4.748
NOSTRIN,4.747
PHLDA3,4.746
OR12D2,4.746
KLF2,4.744
CNGB1,4.744
XAB2,4.743
GEMIN6,4.743
SCML2,4.743
ALLC,4.74
PLA2G4C,4.737
OAZ1,4.737
CASTOR1,4.736000000000001
CDK5RAP2,4.735
FAM84B,4.7330000000000005
POMP,4.732
MARCH10,4.732
IMPA1,4.729
