gene,z score
ARG1,11.249
FKBP14,11.244000000000002
SCARF1,11.231
LILRB3,11.205
PTAR1,11.165
TUB,11.145999999999999
CCT6B,11.137
DEFB131A,11.092
NXPH2,11.046
FCN1,11.032
RNASEH2A,11.017000000000001
ITGB1,11.009
FCAR,11.001
MMP8,10.975
CUBN,10.929
CCN5,10.924000000000001
GPR4,10.899000000000001
UCMA,10.890999999999998
RIPOR3,10.89
ITGAE,10.867
SCN2A,10.856
LTA,10.787
CHN1,10.738
NLRP1,10.708
GABRQ,10.66
SHANK1,10.639000000000001
LAT,10.626
EBF2,10.615
FBXW9,10.603
KATNBL1,10.6
BNC2,10.597999999999999
SFMBT2,10.565999999999999
CD2,10.540999999999999
CFP,10.535
HTRA4,10.514000000000001
AR,10.504000000000001
PI15,10.503
SCGB3A2,10.463
ACTL9,10.46
MIS12,10.455
ZNF80,10.450999999999999
AADAT,10.444
DDR2,10.433
PTH,10.432
KRT6B,10.427999999999999
TFAP2A,10.425999999999998
HMGA1,10.389000000000001
C16orf54,10.380999999999998
SPINK2,10.372
HECW2,10.355
CXorf65,10.331
BTN3A3,10.318
RCN3,10.29
KIRREL2,10.288
NUPR2,10.277999999999999
RCN3,10.27
TP53TG3B,10.245999999999999
DMRTB1,10.241
SHE,10.232999999999999
ENG,10.226
COL6A2,10.201
HIST1H4F,10.191
LIM2,10.187999999999999
PRKAB2,10.181000000000001
F2RL3,10.176
NPR1,10.158
FXN,10.152999999999999
SASH3,10.149
DCAF15,10.14
LAMA4,10.14
ZNF98,10.134
IL10,10.13
MT4,10.124
HAO1,10.103
COL25A1,10.093
CCN4,10.017000000000001
IL24,10.013
ZNF614,10.006
NMD3,9.996
CDC37,9.994
NID1,9.982999999999999
C19orf48,9.975
CALU,9.961
MYNN,9.954
FRMD4A,9.937000000000001
COL12A1,9.931000000000001
RFX8,9.918
POLD1,9.911
COL18A1,9.896
BCL6B,9.895
APLP1,9.885
MS4A5,9.879
GPR34,9.874
COL3A1,9.868
LGALS7,9.863
TGM2,9.857999999999999
RFLNB,9.842
AVPR1A,9.842
SDK1,9.815
GABBR2,9.814
CLEC4C,9.811
ZBTB5,9.799
CLEC4D,9.779
TAF9B,9.776
POU3F3,9.774
MYOC,9.767000000000001
RASD1,9.758
HRH2,9.748
TPRG1,9.705
ZNF709,9.705
JCAD,9.693
EPYC,9.693
OR13A1,9.685
TAPBP,9.684
CSGALNACT2,9.65
NAIP,9.639
GAGE13,9.626
ZBTB16,9.589
PANX2,9.581
MS4A3,9.558
CMTM2,9.546
TOGARAM2,9.537
NLRC4,9.533
KLRD1,9.521
PADI4,9.517000000000001
PPIL1,9.509
CFP,9.471
PDE4DIP,9.459
CETP,9.45
FBN2,9.423
XAB2,9.422
LYRM1,9.422
KIR3DL1,9.419
NOVA2,9.41
ISYNA1,9.394
RFTN2,9.378
ADGRA2,9.373
BIRC7,9.362
LPAR1,9.36
LPAR4,9.359
TUBB1,9.359
NCR3,9.314
RNF115,9.275
GPR173,9.274
HS3ST3A1,9.257
LHX6,9.25
FRG2B,9.241
FMOD,9.237
F13B,9.228
CXorf21,9.225
TRPC6,9.224
SOX17,9.219
CNTFR,9.218
ARRDC5,9.216000000000001
ZSCAN31,9.205
S100A3,9.193999999999999
CXCR3,9.193
CSGALNACT2,9.192
PTGIR,9.192
NMNAT2,9.189
RNASE12,9.183
PREX1,9.171
CD93,9.166
FOXR2,9.158
STARD8,9.157
IL1R1,9.149
WAS,9.146
EHD3,9.135
BTNL2,9.121
MAS1,9.113999999999999
SPNS3,9.113
LILRA2,9.099
IL21R,9.093
C10orf120,9.086
GLRB,9.078
SELP,9.073
PLPP7,9.07
PLVAP,9.062000000000001
ALDH16A1,9.052
ADAMTS19,9.026
ITGAL,9.021
JAKMIP1,9.017000000000001
GLT1D1,9.011000000000001
SEPT1,9.0
EGFL6,8.978
TCF3,8.976
MAPK8,8.971
SHANK1,8.96
OR4X2,8.955
SERPINE1,8.95
CD163,8.937999999999999
ZNF681,8.933
RUFY4,8.927999999999999
PTCHD1,8.925
PIGP,8.911
WDR49,8.906
ZEB2,8.88
CCL5,8.879
RPH3A,8.853
AMPH,8.85
SPAAR,8.847000000000001
ADAMTS12,8.844
SIGLEC5,8.836
NSUN3,8.832
DDX25,8.823
C3orf36,8.818
PAOX,8.81
PAK3,8.801
CRLF1,8.799
ARHGEF15,8.797
ITGA10,8.794
DIPK2B,8.781
DAZL,8.777000000000001
TLR2,8.773
FABP7,8.77
TMEM99,8.76
IL9,8.748
FN1,8.747
CD22,8.737
CXCL6,8.737
DHX16,8.735
LPCAT4,8.731
PCDH12,8.719
AJAP1,8.703
GFPT2,8.686
SLC25A28,8.683
NKG7,8.67
UBA52,8.658999999999999
CSMD2,8.658999999999999
TCTE1,8.654
KIRREL1,8.646
LILRA2,8.64
XYLT1,8.639
RASGRP4,8.639
BIRC7,8.633
OPN5,8.622
ZFAT,8.613
CSF3R,8.605
MAGED4B,8.595
EGFL7,8.587
MMP13,8.573
STAG3,8.568
ZNF25,8.565
ZNF561,8.546
ZNF557,8.542
NACC1,8.539
ARHGEF39,8.536
SLCO4C1,8.522
CA9,8.521
SFMBT2,8.517000000000001
ZNF716,8.514
CCDC160,8.502
COL7A1,8.501
WNT10A,8.496
CIITA,8.494
ARMC6,8.487
CALB1,8.486
EHMT2,8.482999999999999
ASPN,8.476
HAS2,8.462
MXRA5,8.458
TGM2,8.45
MAP3K7CL,8.426
CXCL5,8.42
RSBN1,8.414
CFAP97D1,8.414
MYH13,8.412
CCK,8.394
ERO1B,8.38
ZNF101,8.374
NCOA4,8.37
PRLH,8.368
C5AR2,8.367
SARDH,8.363999999999999
INSYN2B,8.353
TSPAN32,8.343
ERG,8.335
MAP3K7CL,8.333
ITGA5,8.33
SPIB,8.323
EIF5A2,8.314
JPH2,8.288
KRT7,8.287
ZBTB12,8.283999999999999
TTC19,8.283
TGM2,8.276
FIBIN,8.261000000000001
ZBTB9,8.26
CCDC124,8.251
TNFRSF9,8.249
AQP9,8.246
TRAFD1,8.241
TNR,8.226
ACP5,8.22
H1FOO,8.215
RING1,8.215
PLA2G3,8.214
DCBLD1,8.213
CORO1A,8.208
C2orf73,8.199
GTF2H4,8.195
C17orf75,8.187999999999999
MNDA,8.185
SVEP1,8.181000000000001
C11orf21,8.18
TAP1,8.173
CD34,8.166
MBD3,8.165
VSIG4,8.163
POMK,8.158999999999999
PNMA3,8.147
ATP5F1C,8.145
COL6A2,8.142000000000001
PROK2,8.132
FHL5,8.13
POU2F2,8.127
UCN2,8.107999999999999
C5AR1,8.102
ZNF224,8.092
IMPG2,8.09
CCDC189,8.087
P2RY10,8.084
SYT5,8.08
REX1BD,8.076
JAM2,8.076
ADGRF5,8.074
CD8A,8.071
COL5A2,8.068999999999999
SST,8.068
SIGLEC14,8.067
RORB,8.067
IL21,8.031
MAGED4B,8.03
LHX8,8.021
CCR2,8.017000000000001
MUC6,8.01
CRTAM,8.005
SYT10,8.005
STEAP4,7.999
VAV1,7.996
VIM,7.992999999999999
ADAMTS9,7.9910000000000005
PCDH17,7.982
DEFB136,7.972
LOX,7.971
HTR2A,7.97
EOMES,7.966
SPRR1A,7.962000000000001
F13A1,7.962000000000001
PDCD1,7.957000000000001
CD72,7.952999999999999
TUSC3,7.945
PDPN,7.933
DEC1,7.928
NFKBID,7.9270000000000005
XCL2,7.922000000000001
NCCRP1,7.916
GLIS3,7.916
CFAP97D1,7.914
GABRP,7.891
COL8A1,7.886
NANOS3,7.8839999999999995
RIT2,7.882999999999999
PATL2,7.88
MERTK,7.85
KLF17,7.846
SIGLEC14,7.843
KLF9,7.841
ABCA1,7.837999999999999
MYBPC1,7.834
STK19,7.832999999999999
ARHGAP12,7.827000000000001
ZNF208,7.8260000000000005
SYT6,7.824
PTHLH,7.822
CDKL4,7.821000000000001
GPR1,7.819
SIGLEC10,7.813
GPR176,7.81
CYBB,7.805
ATF7IP,7.801
CD300E,7.794
CXCR6,7.784
PRUNE1,7.782
SNCA,7.782
C19orf66,7.778
NLRP5,7.776
PDE1C,7.772
KCNG2,7.771
EGFL6,7.765
FLOT1,7.7620000000000005
ZNF579,7.755
WDR46,7.751
RTL3,7.747999999999999
PCDHGA12,7.746
DNTTIP1,7.739
TWIST2,7.7379999999999995
ZNF366,7.732
PDCD10,7.731
LAIR2,7.727
COL4A1,7.709
BEGAIN,7.707000000000001
FGD3,7.706
NLRP3,7.6979999999999995
IRAK3,7.696000000000001
MAGED1,7.694
C6orf47,7.692
MFSD2B,7.686
SLC39A13,7.685
LILRB2,7.68
ERI2,7.667999999999999
NFKBIL1,7.653
SPN,7.648
KCTD8,7.644
MYH7,7.643
ZNF267,7.642
SIGLEC9,7.642
SLC11A1,7.642
SLC1A3,7.641
ZNF829,7.64
CYBB,7.638999999999999
COL6A1,7.632999999999999
RECK,7.631
IL4I1,7.629
ACAN,7.626
ZNF675,7.622999999999999
ZNF281,7.622999999999999
OR8G5,7.6160000000000005
GJA5,7.6129999999999995
HHIPL1,7.61
COL1A2,7.595
ZNF383,7.591
CCR5,7.575
SELL,7.569
MMP19,7.568
XCL1,7.567
CYP7B1,7.564
CCDC36,7.562
ABCA4,7.561
ADAMTS3,7.558
IL2RB,7.558
STAB1,7.553999999999999
CDKL4,7.553999999999999
USHBP1,7.547000000000001
P2RY8,7.527
BEX2,7.525
SH2D3C,7.524
LZTS1,7.522
TAGAP,7.519
LOXL2,7.511
ELOVL2,7.507000000000001
ADAMTSL1,7.501
GRIK1,7.496
CLEC1B,7.495
GMFG,7.494
PIK3R5,7.492000000000001
KDR,7.485
P4HA3,7.485
EVI2A,7.48
FAM182B,7.476
OR5AK2,7.472
RRAD,7.47
FOXL2,7.466
PSTPIP1,7.462000000000001
TFF2,7.459
PRR16,7.456
SKIV2L,7.454
FYB2,7.45
SH3PXD2B,7.45
ATP5F1B,7.445
CD200R1,7.444
BTN3A1,7.442
FBXO4,7.435
KRTAP9-2,7.433
REEP3,7.428999999999999
P2RX7,7.428
XKR3,7.422999999999999
CYP46A1,7.412000000000001
IKBIP,7.398
KIAA1755,7.397
C3orf38,7.394
ANKRD44,7.391
GAMT,7.385
BAG1,7.358
PRMT1,7.357
FKBP8,7.355
FBN1,7.353
FNTA,7.349
TMEM151A,7.349
CXCL12,7.348
EGFLAM,7.345
NID2,7.343999999999999
FKBPL,7.34
ZNF91,7.336
PTPN14,7.327000000000001
MYF5,7.32
PLEKHG2,7.319
VSTM2L,7.318
FIBIN,7.318
ADAM12,7.317
TNS4,7.317
DOCK4,7.313
CCDC177,7.31
LAX1,7.309
SEH1L,7.294
ZBTB22,7.294
TLX1,7.29
CYTL1,7.287000000000001
ZNF22,7.278
FCGR2B,7.274
HIP1,7.272
SLC1A6,7.27
C9orf85,7.267
ARMCX2,7.263
RTL3,7.2620000000000005
REG1B,7.254
PIM2,7.254
YJEFN3,7.254
SSH2,7.247999999999999
ITGAV,7.247999999999999
IGSF21,7.247000000000001
FSTL1,7.222
MPDZ,7.22
TMEM126B,7.218999999999999
ALPL,7.215
COPS3,7.215
OR6K3,7.205
ZNF469,7.204
PADI1,7.199
NELFE,7.1979999999999995
OSTC,7.191
KRTAP9-9,7.191
VNN2,7.19
SEMA6C,7.188
LYPLAL1,7.187
HELB,7.184
HEG1,7.181
MCAM,7.18
ZNF627,7.178
TIE1,7.167999999999999
PLEKHF1,7.167000000000001
ATP2A1,7.165
CCDC155,7.1610000000000005
SLC13A1,7.16
AR,7.159
CLEC4E,7.156000000000001
TTC29,7.148
SV2A,7.148
DENND5A,7.145
C7orf33,7.143
PTPRN,7.142
PDGFRA,7.138
SHMT2,7.131
SLAMF9,7.126
PLA2G2D,7.124
SNX31,7.122999999999999
UPB1,7.121
CD72,7.117000000000001
FAM49A,7.117000000000001
CCDC54,7.1160000000000005
DUSP9,7.112
ARHGAP9,7.11
ZNF354A,7.11
KCNJ15,7.109
HECW1,7.102
ADAMTS14,7.102
PRDX3,7.102
CDH7,7.099
FSTL4,7.097
MAP1S,7.093
KIF13A,7.09
LMNB2,7.0889999999999995
PADI3,7.086
OTOP1,7.082999999999999
RNASE2,7.082000000000001
RRH,7.074
BEST1,7.072
KIR2DL4,7.068
GKN2,7.065
IL22RA2,7.064
RHOJ,7.061
P2RY6,7.059
RAI14,7.058
FCHSD2,7.056
KCNH1,7.0489999999999995
DTHD1,7.045
TRPC3,7.045
AFAP1L1,7.042999999999999
POSTN,7.041
PREX1,7.041
CAPZA3,7.041
COL24A1,7.04
CSGALNACT2,7.023
DUSP1,7.022
RPRD1A,7.02
MAEL,7.016
NCAN,7.016
TMEM50B,7.0089999999999995
TUBB,7.005
STK32B,7.004
MEPE,7.004
TBX2,6.999
HSPG2,6.997000000000001
RALGAPB,6.9910000000000005
KCND2,6.989
FAM229B,6.989
GNG11,6.989
RGS7BP,6.9879999999999995
LIPN,6.987
MRPL40,6.986000000000001
OR10W1,6.983
RPL22L1,6.978
SLC12A5,6.972
RUSC2,6.971
CHST7,6.968999999999999
DBX2,6.968999999999999
IFT20,6.968999999999999
IQSEC3,6.968
VAX2,6.9670000000000005
MAJIN,6.966
PCDHGA9,6.966
MAGT1,6.966
KCNK15,6.952000000000001
SERPINH1,6.952000000000001
CRYZL1,6.9510000000000005
ZSWIM7,6.949
ACSS1,6.9479999999999995
MMP9,6.945
NLRC3,6.939
FLT4,6.938
GZMK,6.934
INHA,6.933
ELK3,6.932
C17orf107,6.928999999999999
TMEM14A,6.921
SERPINB12,6.92
STX4,6.919
IGFBP5,6.917999999999999
RYR1,6.915
RWDD2A,6.901
COL6A3,6.898
PLEKHF1,6.898
UBA3,6.876
LCE1D,6.871
PLXND1,6.867000000000001
ZNF420,6.867000000000001
VGLL3,6.864
CCDC85A,6.8629999999999995
NDUFA13,6.858
ECEL1,6.854
A1BG,6.846
SHANK3,6.843999999999999
CEACAM21,6.8420000000000005
OR10V1,6.84
CD200R1L,6.8389999999999995
AMER2,6.837000000000001
ZIM2,6.836
ZNF266,6.832000000000001
IGDCC4,6.827999999999999
SOX18,6.8260000000000005
NDST1,6.824
COL4A2,6.821000000000001
SPDYC,6.82
ZNF844,6.813
CEACAM3,6.813
TTC24,6.81
LRRIQ3,6.81
SERPINB11,6.809
P3H1,6.809
CSNK2B,6.807
RFESD,6.803999999999999
MAGED1,6.8020000000000005
ZEB1,6.801
PTPRS,6.801
CPLX4,6.8
ARHGAP31,6.7989999999999995
GABRR3,6.797999999999999
C8B,6.796
GJA4,6.794
COL5A1,6.792999999999999
NCF1,6.79
COMMD2,6.787999999999999
TRAF1,6.784
RGL2,6.784
ZNF841,6.784
RAB33A,6.772
ECSCR,6.769
CXCL8,6.767
GPR85,6.763999999999999
IL11,6.746
CNRIP1,6.745
GJA1,6.745
CYSLTR1,6.744
POLB,6.742999999999999
LINGO2,6.732
CBR3,6.732
OXSM,6.73
ZNF799,6.73
COL8A2,6.729
MYO7A,6.728
OSTN,6.724
RHOQ,6.72
LILRB1,6.718
CDK14,6.715
TDRD12,6.711
MYO1G,6.707000000000001
MAP3K1,6.702999999999999
TMEM218,6.702999999999999
WTIP,6.702000000000001
WNT16,6.7
SPATC1,6.694
CD79A,6.691
GGN,6.688
CHRNE,6.688
CGRRF1,6.687
KRTAP9-4,6.685
MYBPC3,6.682
KIFC1,6.678999999999999
ARHGAP25,6.6770000000000005
NEFL,6.675
KRT7,6.672000000000001
RAB39B,6.671
DEPP1,6.66
CHSY3,6.66
ADGRG5,6.6579999999999995
PANX1,6.654
OSMR,6.652
FKBP7,6.65
RGPD8,6.645
MMP13,6.642
ANKRD34A,6.642
ETNPPL,6.641
ZNF681,6.64
C12orf40,6.64
VDAC3,6.638999999999999
SLURP1,6.636
KIAA1755,6.636
THEMIS,6.6339999999999995
ZNF25,6.63
FIBCD1,6.63
AMPD1,6.627999999999999
KIAA1755,6.615
IL10RA,6.615
RUVBL2,6.61
TGM2,6.609
WFDC3,6.607
EPOP,6.604
CCDC144NL,6.603
SOST,6.602
THNSL1,6.6
FBXO9,6.599
SPARC,6.596
ICAM4,6.595
MLF2,6.593999999999999
PSCA,6.593
FAM114A2,6.591
C1orf100,6.591
NUDT6,6.587999999999999
MANEA,6.586
ADAMTS7,6.586
FKBP5,6.582999999999999
ANXA10,6.58
OR10C1,6.58
FNDC1,6.575
LRRK2,6.565
QTRT1,6.565
TSFM,6.557
WDR34,6.5520000000000005
ELOVL4,6.551
CCIN,6.5489999999999995
ZPLD1,6.547999999999999
ALPK2,6.547999999999999
DCANP1,6.546
MRPS18B,6.544
PTPN22,6.542000000000001
IAPP,6.542000000000001
ZNF136,6.542000000000001
ZNF14,6.54
GALNT9,6.54
ANGPTL6,6.539
IFNG,6.5360000000000005
MEFV,6.535
PPIL3,6.5329999999999995
C12orf54,6.5329999999999995
KBTBD3,6.532
FMOD,6.53
GAB3,6.526
CRISPLD2,6.526
BTN3A2,6.526
ADAMTS2,6.526
CLNK,6.525
CARMIL2,6.52
BAMBI,6.518
GIP,6.517
FCRL6,6.513
ZNF555,6.5120000000000005
GIMAP8,6.5089999999999995
SCARF1,6.502999999999999
GSC,6.502999999999999
PAFAH1B3,6.502000000000001
PEX12,6.5
THOP1,6.492000000000001
TRMT10A,6.4910000000000005
VMO1,6.49
ZNF708,6.487
STAT4,6.484
THBS1,6.483
ROBO4,6.481
SOD2,6.481
DCHS1,6.481
PRCP,6.479
PLXNC1,6.477
KYAT1,6.477
ADAMTS19,6.476
IL4,6.476
GRM2,6.475
COL1A1,6.474
SNRPC,6.47
KCNQ3,6.468999999999999
VASH1,6.468
LZTS2,6.4639999999999995
COL15A1,6.462999999999999
LCE1D,6.459
TATDN3,6.457000000000001
SOD2,6.457000000000001
SLCO4C1,6.456
TRIM26,6.455
GPR21,6.455
MYH10,6.455
THY1,6.454
REXO1,6.4510000000000005
CSN1S1,6.449
GDI2,6.4479999999999995
RGSL1,6.443
OR1B1,6.442
FZD4,6.439
CCDC3,6.437
SRR,6.436
ZAP70,6.426
SCUBE2,6.426
SLC6A17,6.425
BAIAP3,6.421
OR52B6,6.421
DNAJB9,6.417999999999999
EIF3G,6.415
ATP8B2,6.412000000000001
ARSI,6.4110000000000005
THSD1,6.409
MAGED4,6.409
SV2B,6.406000000000001
RGS16,6.4
OR2B3,6.398
N6AMT1,6.395
OR10Q1,6.391
PRKCB,6.39
COL11A1,6.388
KLK2,6.3870000000000005
CERCAM,6.3839999999999995
ZNFX1,6.3839999999999995
FDX2,6.3839999999999995
CA13,6.382999999999999
ABCG4,6.379
P2RY13,6.379
KIAA1614,6.374
KCNN1,6.367999999999999
BCAT1,6.3660000000000005
C12orf60,6.3660000000000005
TRAT1,6.364
COL22A1,6.359
TLL2,6.354
COL22A1,6.353
SLFN14,6.352
RBBP8,6.352
CAMK1G,6.351
TLN1,6.349
LIPF,6.345
ZNF99,6.343
SLC5A4,6.34
GTF2H2,6.3389999999999995
GLI3,6.337999999999999
PLXNA4,6.33
TNFRSF17,6.327999999999999
WDR38,6.327999999999999
UGT1A6,6.327999999999999
MRPL4,6.322
CDH13,6.322
C4orf47,6.32
SLC35A5,6.32
TBC1D10C,6.318
ZNF566,6.317
ALDH1A1,6.313
RLN3,6.303
PTCD2,6.303
SULF1,6.303
TBX21,6.3020000000000005
IL12RB1,6.2989999999999995
ABCF1,6.295
PRICKLE2,6.294
ZBED2,6.292999999999999
NAV1,6.289
C2CD2,6.287999999999999
NOTCH4,6.287000000000001
SGCD,6.285
ZBED9,6.282
ENPEP,6.281000000000001
ABL2,6.279
HESX1,6.274
CNTN1,6.269
PLCXD3,6.268
CD72,6.267
ECM1,6.265
GSC,6.263999999999999
CNIH1,6.2589999999999995
GPR171,6.2589999999999995
GUCY1A2,6.256
CHIT1,6.255
UBXN8,6.255
BTK,6.254
TGDS,6.25
ZFP2,6.25
IL6ST,6.247000000000001
ZNF98,6.246
CSAG2,6.24
FIGN,6.237
DLST,6.237
ZNF653,6.237
DENND1B,6.236000000000001
IFT80,6.235
TFEC,6.229
DOK7,6.225
FAM167B,6.223
SAMD9L,6.222
BICC1,6.221
DYDC2,6.218999999999999
ACADS,6.218999999999999
TRPS1,6.215
TRAF3IP3,6.2139999999999995
CRLF3,6.212999999999999
CD3G,6.212999999999999
PARP15,6.212000000000001
PIK3CD,6.206
SELENOF,6.204
TGFB1I1,6.204
PRIMPOL,6.202000000000001
KRT4,6.2010000000000005
IL18RAP,6.2
HSPA13,6.197
PPP1R10,6.196000000000001
BIN2,6.192
MAGED4,6.189
ICAM3,6.188
OR2S2,6.187
SH3BGR,6.187
ZNF79,6.186
CX3CL1,6.185
POP4,6.1770000000000005
FYB1,6.172000000000001
MSLN,6.172000000000001
PXDN,6.172000000000001
SELENOT,6.171
IFI30,6.171
PIK3R6,6.166
CLDND1,6.166
PLCL1,6.164
AQP6,6.16
GHRL,6.159
IFT46,6.157
SLC6A1,6.157
RASIP1,6.155
FBXO43,6.153
ZNF157,6.148
AP2S1,6.146
CYTH4,6.141
ZDHHC16,6.1370000000000005
APOBEC3H,6.132000000000001
PIGC,6.132000000000001
HYAL2,6.131
CCDC102B,6.127000000000001
KIF5B,6.125
GCDH,6.124
TMEM147,6.122999999999999
RESF1,6.121
KLHL34,6.12
HOXC11,6.119
PLA2G4A,6.119
CMTM2,6.117999999999999
HRH4,6.117999999999999
PODNL1,6.114
TNFRSF10C,6.111000000000001
SNRPA,6.111000000000001
TCTEX1D1,6.111000000000001
FASLG,6.109
TBPL1,6.108
ACTL6A,6.103
CD19,6.102
VSTM1,6.102
LCE1D,6.101
DNAH12,6.097
SP140,6.093
CRB1,6.0920000000000005
NUP62,6.09
AKNA,6.084
CBS,6.082999999999999
PIK3R5,6.082999999999999
SSR3,6.077999999999999
UFD1,6.077999999999999
THAP5,6.075
AKAP2,6.074
ECM2,6.0729999999999995
DIRAS1,6.072
HIF1A,6.068
EFHC2,6.067
CDH6,6.066
AIG1,6.064
CD3D,6.06
CCN5,6.056
PRPSAP2,6.055
ASPHD1,6.053
MAP1B,6.053
MRPL42,6.053
YBX2,6.053
JAK3,6.05
B3GNT9,6.0489999999999995
WNT5A,6.0489999999999995
NUDT2,6.047999999999999
PAPOLG,6.046
TLR8,6.044
THAP12,6.042000000000001
ARL10,6.04
CRP,6.039
CGGBP1,6.037999999999999
MYO5A,6.037000000000001
CXCL6,6.037000000000001
ICAM5,6.037000000000001
PYHIN1,6.0360000000000005
DENND4B,6.035
ARHGAP45,6.034
HELQ,6.034
PIF1,6.0329999999999995
THBD,6.029
LCNL1,6.028
CHST11,6.028
IFNA17,6.025
OPN1MW,6.02
MYO1F,6.013
WFDC2,6.011
MFAP3,6.007999999999999
NTRK1,6.006
FMNL1,6.006
ADPRM,6.006
ANOS1,6.005
PPAN,6.005
PIGF,6.005
ASB11,6.005
TBX22,6.004
