gene,z score
PLCG1,28.034000000000002
UBE2T,27.929000000000002
KIFC1,27.826999999999998
HTR1D,27.596
CGB7,27.383000000000003
TTK,27.368000000000002
EZH2,27.213
PNPLA1,27.035
GDF1,26.991999999999997
HIF3A,26.865
SLC18A3,26.837
FSTL5,26.771
CYP2S1,26.503
RGS4,26.499000000000002
FPGT,26.448
HIST1H2BH,26.236
MATN1,25.975
EGFL6,25.791
GFI1,25.683000000000003
CPXM1,25.375999999999998
SLCO5A1,25.363000000000003
CAMK2N2,25.043000000000003
DLGAP5,25.003
PCSK9,24.758000000000003
CYTL1,24.613000000000003
BEX5,24.522
NT5DC2,24.385
SLC2A10,24.021
PPFIA4,23.54
RIMS4,23.529
MPP7,23.408
NCAPH,23.324
SCML2,23.184
KRTDAP,23.025
BAAT,22.604
ADRA1D,22.47
CD177,22.42
BUB1,22.419
ZNF90,22.326
RCC1,22.271
C17orf53,21.984
SKA1,21.971999999999998
SULT1E1,21.947
KIF15,21.724
GREB1L,21.601
RASL10B,21.467
TBC1D3H,21.015
EME1,20.958000000000002
ZCCHC12,20.928
FTCD,20.868000000000002
HIST1H2BO,20.763
SYNGR4,20.715
HAS3,20.712
CDC25A,20.656
LMNB1,20.513
LAMB3,20.391
CLSPN,20.386
MMP9,20.365
GJB7,20.257
HIST1H2BL,20.247
KCND1,20.232
STIL,20.18
TYRP1,20.011
MKI67,19.703
ESPL1,19.656
CENPK,19.567999999999998
NDC80,19.317
MT1F,19.282
HFM1,19.227999999999998
CELSR3,19.189
GRIN1,19.17
SUSD4,19.166
FOXD2,19.115
GPRC6A,19.075
SH2D5,18.842
C17orf99,18.828
DQX1,18.676
CDCA3,18.632
PTCHD1,18.609
PCNA,18.574
PLCH2,18.442999999999998
TMEFF2,18.386
FCRL5,18.35
CEP55,18.282
WDR76,18.2
CENPI,18.153
ALDOC,18.009
PNPLA3,18.008
MT1H,17.956
TM4SF20,17.916
PRIM1,17.871
CGB2,17.839000000000002
PRKAG3,17.836
TROAP,17.827
MAST2,17.789
XKR5,17.769000000000002
RBBP4,17.74
ATP1B4,17.674
KIAA1257,17.602999999999998
DRGX,17.546
WNT10A,17.535999999999998
IL22RA1,17.507
TYMS,17.46
SULT2B1,17.418
PRKCI,17.397000000000002
DCAF4L2,17.379
LIN28B,17.253
ETV7,17.147000000000002
UCK2,17.116
SGO1,17.112000000000002
RBP2,17.095
DAND5,17.082
RPAP2,17.059
CDKN2A,16.840999999999998
DLL3,16.832
RAD51AP1,16.794
CDC25C,16.756
EXO1,16.753
TAS1R3,16.737000000000002
SULT2B1,16.726
KCNH4,16.724
C6orf223,16.71
CDCA2,16.701
CHAF1B,16.68
PROCA1,16.613
DRAXIN,16.582
MYLK3,16.524
PDZD7,16.511
PRR11,16.452
CCNB2,16.419
CAMK1D,16.268
VGLL2,16.204
TFPI2,16.137
KCNS1,16.131
MEOX2,16.118
CSPG5,16.055
HTATSF1,15.993
PHEX,15.958
NEUROD4,15.946
LYPD6,15.886
AICDA,15.794
STK4,15.785
AURKA,15.73
ADORA1,15.67
CPS1,15.645
DBH,15.544
RIPPLY2,15.497
OLFML2B,15.477
ZBBX,15.386
ZNF676,15.354000000000001
CFAP77,15.335999999999999
CDK5R2,15.325999999999999
IL19,15.308
RHBDL3,15.277999999999999
KIF23,15.275
HOXC13,15.253
HSPB7,15.249
CDKN3,15.190999999999999
RAD21L1,15.126
BEX3,14.985
SFRP5,14.918
CCNB1,14.904000000000002
SLITRK6,14.882
KNL1,14.875
JAKMIP3,14.862
RABGGTB,14.855
KIF20A,14.799000000000001
CCNB3,14.715
OR5F1,14.713
TBX20,14.702
CDRT1,14.687999999999999
CSRP3,14.685
ZMYND10,14.673
DNA2,14.628
PTTG1,14.59
PATE3,14.56
C8orf34,14.535
C6orf58,14.495999999999999
CPNE6,14.465
SERPINF1,14.448
MEST,14.444
C10orf71,14.415999999999999
MESP1,14.385
HSD11B1,14.36
RFC4,14.357000000000001
C20orf141,14.287
KRT18,14.270999999999999
CKAP2,14.213
PDGFRL,14.196
SKP2,14.184000000000001
UGT3A2,14.157
TTLL9,14.137
SLC7A2,14.130999999999998
ID3,14.099
SYCE2,14.09
VAX1,14.081
BUB1B,14.079
SPEN,14.071
MT1G,14.024000000000001
ZNF99,14.009
STMN1,14.008
TFAP2E,14.004000000000001
SDC3,13.994000000000002
MRTO4,13.969000000000001
HIST1H3G,13.945
ACTL6B,13.924000000000001
SYCP2L,13.913
ITIH4,13.907
GNG4,13.898
CDC6,13.884
TNFRSF17,13.805
CDH3,13.779000000000002
ZNF486,13.734000000000002
IGSF10,13.712
KPNA2,13.67
TNNT2,13.635
NUSAP1,13.625
JPH3,13.595999999999998
FXR1,13.556
CHRNA5,13.552999999999999
CD164L2,13.494000000000002
WFDC5,13.489
TEX45,13.405
OSTN,13.380999999999998
RAB33A,13.370999999999999
SEBOX,13.35
TCEAL9,13.331
ZNF492,13.312000000000001
GATA4,13.290999999999999
ENHO,13.265
LMOD1,13.237
KCNH7,13.231
USP1,13.197000000000001
PBK,13.167
MT3,13.162
CDCA7,13.157
CLEC18C,13.088
DMRT1,13.087
TRARG1,13.074000000000002
PRC1,13.065
BRINP3,13.062999999999999
DERL3,13.043
LGR6,12.999
GBP5,12.977
CACNG7,12.966
RNF19A,12.952
PLEKHG4B,12.95
SCML2,12.934000000000001
CDC25B,12.922
NUDT11,12.904000000000002
IL18R1,12.854000000000001
TCF19,12.839
PRDM13,12.831
CCDC14,12.825
KIF11,12.811
FOXM1,12.81
NCAPG2,12.802
KIF4A,12.8
SOX15,12.792
FAM171A2,12.789000000000001
MCM4,12.770999999999999
ADPRHL1,12.747
SPATS1,12.745999999999999
ATAD5,12.731
MANEAL,12.692
SNRNP40,12.679
HMMR,12.657
AMIGO3,12.642999999999999
FOXL2NB,12.625
NCAM2,12.56
CCDC120,12.558
ADSL,12.539000000000001
ARHGAP33,12.525
ARHGAP11B,12.450999999999999
KLK7,12.440999999999999
BRCA2,12.415999999999999
CCDC91,12.41
HOXD13,12.405999999999999
SLC47A2,12.395
SASS6,12.389000000000001
PF4,12.368
ZNF239,12.367
RAMP1,12.331
DUOXA2,12.329
LRRC74B,12.307
NASP,12.289000000000001
FAM111B,12.286
PPM1D,12.270999999999999
STYK1,12.267000000000001
OMD,12.171
PPP1R3F,12.169
KDELC1,12.154000000000002
KRT8,12.148
MAMSTR,12.102
COL26A1,12.097000000000001
HOXA2,12.089
MDK,12.046
ALG11,12.045
PI15,12.008
FNDC8,12.001
FZD2,11.995
OPN4,11.993
RRP1B,11.978
ATP10A,11.948
ERAS,11.948
NUDT10,11.945
KCTD19,11.945
TCTE1,11.940999999999999
OLFM2,11.905999999999999
HIST1H2BF,11.895999999999999
HMGN2,11.856
CENPA,11.837
RPL22L1,11.797
UCN3,11.795
PARD6B,11.744000000000002
TOX2,11.722999999999999
EFHD2,11.614
ADA,11.603
KIF4B,11.595999999999998
F2RL2,11.562999999999999
FAM120C,11.533
LYPD1,11.527000000000001
MATN2,11.520999999999999
SYT3,11.493
HIST1H2AG,11.437000000000001
PLAC1,11.42
TRIP13,11.409
ZNF695,11.392999999999999
BRIP1,11.379000000000001
OIP5,11.284
ECT2,11.282
POLQ,11.265999999999998
CD40LG,11.262
POLE2,11.23
KCNH2,11.218
LMO4,11.206
GINS1,11.199000000000002
CHST4,11.19
SSBP4,11.187999999999999
RPL39L,11.185
MAD2L2,11.11
CCDC18,11.052
LSG1,11.047
CPLX2,11.020999999999999
ZNF257,11.019
FGD1,10.993
ALDH3A1,10.984000000000002
MTA3,10.978
WNT2,10.931
SKP2,10.913
GUCA1C,10.892000000000001
MESP2,10.890999999999998
SLFN13,10.869000000000002
RSPO4,10.868
TFAP2A,10.855
LGALS14,10.841
HDAC8,10.838
MYEOV,10.823
IGSF9,10.812000000000001
CDK2,10.808
ESCO2,10.805
RPL39,10.8
PDCD2L,10.765999999999998
WDHD1,10.748
COLGALT1,10.734000000000002
FANCI,10.719000000000001
SYT5,10.718
PRPS1,10.674000000000001
GFRA3,10.66
PROCR,10.642999999999999
BRSK1,10.620999999999999
MCHR1,10.607000000000001
GRIK4,10.597999999999999
C20orf96,10.569
CDX2,10.559000000000001
DTL,10.542
SI,10.502
INHBC,10.497
NCOA3,10.493
PNMA5,10.488
DISP2,10.481
FOXE3,10.474
KCNK9,10.464
PCDHGA8,10.456
DEFB119,10.455
CHAF1A,10.439
KISS1R,10.431
ADCY10,10.427999999999999
ATAD2,10.427
GPR137C,10.423
TWSG1,10.412
TIMELESS,10.402999999999999
FOXL2,10.383
SEPT12,10.380999999999998
RIBC2,10.370999999999999
WNT7B,10.355
FLRT3,10.342
PCDHA1,10.331
CENPH,10.329
MN1,10.306
TFDP1,10.3
NCAPG,10.297
LRRC52,10.287
MFAP4,10.279000000000002
SPC25,10.273
KRT3,10.241
LRFN1,10.227
INCENP,10.219
NUP210,10.205
ZNF280C,10.202
XKR7,10.199
RPS8,10.164
TXNRD1,10.161
ANXA10,10.152999999999999
TMEM132A,10.148
FOXR1,10.138
ZWINT,10.135
SEPT5,10.118
FMN2,10.113
POC1A,10.107000000000001
MCM5,10.102
MAGED4B,10.046
SERPINB4,10.038
LRRN1,10.031
ARNTL2,10.027999999999999
LMO1,10.02
FIGNL1,9.995
PCDH15,9.974
KAAG1,9.964
CXCL3,9.95
MICB,9.922
HIST1H2AL,9.919
C5orf34,9.91
CCN1,9.907
TAZ,9.877
ZNF625,9.859
EDEM2,9.857999999999999
INA,9.857000000000001
GSDMB,9.855
C6orf48,9.834
CDCA7,9.829
RADIL,9.827
MEX3A,9.824
PIWIL2,9.791
MMD2,9.79
RPH3A,9.756
CABLES2,9.754
PCDHB5,9.743
LTBP1,9.729
CDCA5,9.677
FANCE,9.676
SIM2,9.676
IGF2BP2,9.673
ARHGAP11A,9.668
LHX2,9.656
UMODL1,9.646
SCG5,9.622
XYLB,9.618
YJEFN3,9.61
VEGFD,9.602
AKAP8,9.597000000000001
GALP,9.596
CTSV,9.589
URAD,9.579
IGFBP1,9.559
ZNF311,9.554
ZIC3,9.537
IL24,9.535
ERCC6L,9.523
HMGA1,9.507
STAG3,9.504
IGSF10,9.48
G6PD,9.479
HOXA1,9.474
GRPR,9.472999999999999
SDR9C7,9.459
ADRA2B,9.451
WFDC13,9.443
MT1E,9.435
FAM169A,9.434
MELTF,9.419
WFDC11,9.39
DSCC1,9.38
TERB2,9.371
AUNIP,9.344
VN1R1,9.339
SELENOV,9.338
TIMELESS,9.336
ENO3,9.334
C20orf203,9.325
TEDC2,9.322000000000001
ASS1,9.312999999999999
PTK7,9.312000000000001
LALBA,9.31
ACACA,9.302999999999999
NQO1,9.302999999999999
RRM2,9.298
MYRF,9.297
IGF2BP1,9.275
CDC45,9.274
RHOXF1,9.273
CCNE1,9.25
PLAC1,9.225
CHRNB1,9.211
PSMB2,9.21
CASP2,9.189
PHF19,9.186
TICRR,9.185
TLX1,9.183
JAKMIP2,9.174
MCM10,9.167
C19orf57,9.158
XRCC2,9.157
LTB4R2,9.146
PCLAF,9.13
PDK3,9.123
XKRX,9.117
RAD54B,9.107000000000001
RAB41,9.093
VRK1,9.089
FAM72D,9.065
C15orf41,9.062000000000001
IL9R,9.061
DKC1,9.045
WDR62,9.014
IGF2BP1,9.014
ALDH1A1,9.003
FADS1,8.982000000000001
SMC4,8.978
BEX1,8.972999999999999
FBXW10,8.967
FAAP24,8.951
PSMD2,8.945
CALY,8.943
MT1X,8.935
ZNF474,8.929
CDCA7L,8.908999999999999
C6orf222,8.869
ZNF98,8.849
HIST1H3D,8.843
DNASE1L2,8.835
COL16A1,8.831
KNSTRN,8.83
TRIM37,8.826
SCN3A,8.826
KPNA2,8.824
FAM19A1,8.817
TMEM41A,8.811
NKX2-8,8.807
MRC2,8.802999999999999
FAM156A,8.8
TRIM58,8.799
RFC2,8.791
LIG1,8.781
SEMA4F,8.766
DENND1A,8.758
ANKRD7,8.731
ZNF738,8.731
GINS3,8.726
OR2A4,8.724
SLC5A6,8.718
RPL10,8.717
HIST1H3H,8.711
NOP56,8.704
POPDC3,8.701
DNMT3B,8.7
PQLC2L,8.687000000000001
EPOP,8.675
SLC45A2,8.674
RPL22,8.671
KCNK15,8.661
CRYBG2,8.655
RFC4,8.654
IFI44,8.648
TACC3,8.639
GALNT13,8.637
TUBA1B,8.632
FABP5,8.613999999999999
CHGA,8.607999999999999
KLK14,8.602
EXO1,8.588
NAV3,8.583
TGM7,8.583
XKR6,8.582
CLTCL1,8.579
PIMREG,8.574
RAB3B,8.562000000000001
RPL11,8.552999999999999
TNFRSF13B,8.55
TNNT1,8.546
NOP2,8.544
MAMLD1,8.525
LAGE3,8.522
TOPBP1,8.493
MSL3,8.482000000000001
CTDSPL2,8.455
C5orf60,8.446
ALOX12,8.44
FGF21,8.421
TRAIP,8.42
ERCC6,8.412
ERBB4,8.408999999999999
CDC42EP2,8.405
PRIM2,8.389
H2AFY2,8.377
GPC2,8.361
C17orf64,8.343
CBX1,8.331
RRM1,8.324
NFYA,8.323
SHCBP1,8.318
MYCBP,8.308
TRO,8.297
MIA,8.287
ADAM33,8.276
HJURP,8.247
DVL3,8.236
CIDEC,8.22
FAM178B,8.213
ZNF558,8.213
G6PC2,8.207
APCDD1,8.198
PLOD2,8.191
FIGN,8.181000000000001
MTCP1,8.171
DZIP1L,8.169
TNNI3,8.158
TDP1,8.15
DNM3,8.15
SOX4,8.147
RAD51,8.139
AC012476.1,8.139
PDXK,8.136000000000001
MAST1,8.099
STK26,8.092
USP13,8.086
CACNA1E,8.084
CXCR3,8.084
MMP28,8.073
FXYD7,8.066
GSTA3,8.065
TMEM206,8.064
RAD54L,8.032
PABPC3,8.032
GPR19,8.019
HSD17B7,8.015
ZNF548,8.014
PRDM7,8.01
CD1A,7.995
CDKN2C,7.987
BEST4,7.983
C3orf22,7.978
TWNK,7.971
CNR2,7.968999999999999
SRM,7.968999999999999
SLC7A11,7.957999999999999
ALOX15,7.957999999999999
TREX2,7.9510000000000005
FAM92B,7.935
CLRN3,7.932
PLEKHB1,7.931
GPC3,7.931
SMCO2,7.919
NCAPD2,7.912999999999999
EMB,7.902
B4GALT5,7.896
TRIM31,7.895
PDZD4,7.888999999999999
MEP1B,7.876
CDH11,7.875
PRR19,7.872000000000001
RNF227,7.871
AMHR2,7.87
GLS,7.867000000000001
SHBG,7.856
KIF18A,7.855
TMC2,7.832999999999999
EBNA1BP2,7.832999999999999
PRELP,7.832000000000001
EHMT2,7.829
MICAL3,7.827000000000001
CCNA2,7.8229999999999995
TMEM151A,7.816
LAPTM4B,7.811
SCNN1D,7.803999999999999
PKD2L1,7.787999999999999
C10orf53,7.7860000000000005
SLC25A2,7.775
HSPH1,7.742999999999999
VANGL2,7.735
SPINDOC,7.733
CRISPLD1,7.727
CAPN6,7.724
PRELID3A,7.723
PUS7,7.718999999999999
FAM19A2,7.712000000000001
FEN1,7.694
DDX27,7.691
PTK6,7.689
ALX1,7.68
PIM1,7.678999999999999
FEV,7.678999999999999
TP53BP1,7.664
NONO,7.662999999999999
KIF26B,7.662999999999999
AOC2,7.6579999999999995
ABCA13,7.652
TBC1D3B,7.646
DDX19B,7.644
MAP3K15,7.641
TAS2R31,7.64
BRCA1,7.638999999999999
GP1BA,7.632999999999999
ALOX12B,7.631
GTPBP4,7.622999999999999
NUP188,7.617999999999999
ETV4,7.614
CADM2,7.609
FSD1,7.602
PGAM2,7.586
MAGED4,7.581
HDAC2,7.577000000000001
PDIA5,7.5760000000000005
MED12L,7.555
GAL3ST3,7.553999999999999
ENO2,7.5520000000000005
CDK2,7.541
ACSS2,7.535
IGF2BP3,7.534
POLG2,7.5329999999999995
CDT1,7.517
COBLL1,7.515
CCDC181,7.511
KCNRG,7.511
PTK7,7.51
HOXB4,7.501
ZNF541,7.496
HOXD12,7.489
MT1G,7.482
BUB1B,7.482
RNPC3,7.474
PCDHA5,7.459
F11R,7.447
PCDHA6,7.445
MBOAT7,7.445
NCBP2,7.437
PITPNM3,7.436
TPX2,7.435
DEFB136,7.431
GALR2,7.431
CENPM,7.41
XAF1,7.399
PON2,7.394
RAD18,7.39
ZMYM3,7.3870000000000005
BRSK2,7.386
PSIP1,7.376
CACNA1G,7.374
DNMT3A,7.367000000000001
FAM136A,7.365
PGAP2,7.364
PRRT2,7.3629999999999995
FBXO2,7.359
PFKFB4,7.353
HEATR6,7.337999999999999
BMP8B,7.337999999999999
CACNA1I,7.337000000000001
SLPI,7.335
HIST1H3C,7.321000000000001
ARPIN,7.32
KIAA0319,7.303999999999999
FAM76A,7.296
CYB5B,7.28
ZBTB12,7.273
LCN15,7.272
CACNB2,7.268
NOP56,7.266
APOBEC3D,7.263999999999999
SPAST,7.257999999999999
TGM3,7.257999999999999
CDC6,7.257000000000001
FCRLA,7.252999999999999
FANCD2,7.251
S100A7,7.249
RCL1,7.242000000000001
E2F7,7.23
HNRNPR,7.23
HELLS,7.229
MAK16,7.227
NCAPH,7.22
NPM3,7.216
ZRANB2,7.215
FAM72D,7.207000000000001
RIMKLB,7.205
GATA6,7.197
ADD2,7.194
ZNF488,7.183
MCM3,7.172000000000001
VGF,7.164
P2RY4,7.162000000000001
POLD2,7.154
RPP40,7.151
ARRB2,7.15
MSLN,7.148
TFRC,7.147
ZNF703,7.147
TDRD5,7.142
SLC39A10,7.138999999999999
NUP93,7.1370000000000005
CLIP3,7.125
STMN1,7.117999999999999
CDCA5,7.1160000000000005
KCNC1,7.101
MNS1,7.099
RIC3,7.091
ZWILCH,7.086
KPTN,7.084
CDRT1,7.077000000000001
PBX2,7.077000000000001
HIST1H2AJ,7.072
NUP107,7.072
AKAP5,7.067
MDK,7.06
SSRP1,7.058
HRASLS,7.057
RAB40AL,7.057
ZSCAN23,7.047999999999999
MTBP,7.042000000000001
VNN3,7.03
PARP2,7.021
DPEP1,7.018
ACYP1,7.011
GSS,7.0089999999999995
OR2L13,6.999
UTP14A,6.997000000000001
CABLES2,6.996
APOBEC1,6.995
HOXC9,6.992999999999999
INHBC,6.987
NECTIN2,6.984
FOXM1,6.982
NDP,6.974
ZNF337,6.972
RANBP1,6.968
AMH,6.961
FAM86B2,6.956
CNTD2,6.947
TAS2R31,6.946000000000001
TLR8,6.94
CHRNA5,6.922999999999999
THOC3,6.922999999999999
ZNF217,6.915
MELK,6.912000000000001
EID3,6.9079999999999995
CADM3,6.906000000000001
TNNC1,6.902
ALG3,6.882000000000001
TARBP2,6.881
RASGRP1,6.88
SCARA3,6.872999999999999
TGIF1,6.869
OR1C1,6.867999999999999
CNNM1,6.857
TBCE,6.855
TBCE,6.855
TAS2R5,6.853
NOC2L,6.85
PLBD1,6.847
STIP1,6.843999999999999
RDM1,6.843
RAB11FIP1,6.84
C9orf43,6.835
P2RY6,6.832000000000001
ADAM11,6.831
PAFAH1B3,6.829
RANBP1,6.829
QSER1,6.825
RBMX,6.82
TMEM105,6.818
RAD54B,6.814
ELFN1,6.81
NUMBL,6.807
SNX32,6.8020000000000005
SLC22A11,6.801
TSACC,6.795
RBM25,6.794
MYBBP1A,6.791
SAAL1,6.7860000000000005
RHNO1,6.7829999999999995
EIF1AD,6.78
TCEAL6,6.769
NUDT17,6.7589999999999995
ERCC2,6.756
SRPK1,6.755
RBM28,6.744
FAM71D,6.742999999999999
ALPP,6.737
HMGB3,6.727
ECE2,6.727
FOXP3,6.722
TARDBP,6.722
TRIM46,6.722
TCP1,6.718
KNSTRN,6.707999999999999
FAM155B,6.707000000000001
YBX2,6.706
MTFR2,6.702999999999999
WDR62,6.695
KIAA0408,6.69
DUOX2,6.688
KDM5B,6.683
BLM,6.681
NPY5R,6.678
CARMIL1,6.675
SLC38A11,6.672999999999999
PRDM12,6.672999999999999
FBXL19,6.672000000000001
DMC1,6.67
MTFR2,6.662999999999999
UPK3B,6.659
E2F6,6.655
CPAMD8,6.647
PEG10,6.646
ALG6,6.643
TMEM169,6.638999999999999
SLC26A6,6.638
PRDM9,6.632999999999999
RAB40A,6.62
OR51B4,6.619
HAUS6,6.6160000000000005
GJD4,6.6160000000000005
NKPD1,6.615
PHACTR1,6.614
PRRG3,6.61
OR2L2,6.608
RANBP17,6.599
HJURP,6.598
SLC15A4,6.597
MEI1,6.597
MORC4,6.593999999999999
ACRBP,6.591
PCDHGB4,6.5889999999999995
DKC1,6.5889999999999995
MARVELD1,6.587999999999999
B3GAT2,6.587000000000001
SCARA3,6.581
SUV39H1,6.579
DDIAS,6.577999999999999
CD19,6.577999999999999
DCUN1D5,6.574
MSC,6.568
ZNF431,6.568
CENPE,6.566
GUCY2F,6.566
PARP2,6.562
DNAH14,6.559
TRIM16,6.556
NPW,6.5520000000000005
CIP2A,6.5489999999999995
MFSD13A,6.547999999999999
PCDHA5,6.544
WDR46,6.537999999999999
THBS3,6.535
CNOT10,6.529
CCNJ,6.524
PXT1,6.511
MYT1,6.511
NOP2,6.502999999999999
NAALAD2,6.497999999999999
DVL2,6.485
SLAMF1,6.482
FGD1,6.481
YTHDF2,6.478
CAPRIN2,6.477
AURKA,6.476
CCDC22,6.47
C5orf49,6.468999999999999
XPO5,6.4639999999999995
BMS1,6.462000000000001
NOLC1,6.46
CDK7,6.459
PRTFDC1,6.457000000000001
OSBPL7,6.457000000000001
ZNF454,6.457000000000001
RAD51,6.4479999999999995
AC012476.1,6.4479999999999995
PSD,6.445
ESPL1,6.444
MAGI2,6.439
ANLN,6.439
TSBP1,6.435
MCM4,6.4239999999999995
ULBP3,6.4239999999999995
CAND2,6.422999999999999
ZNF300,6.42
QPRT,6.415
HOXB9,6.404
CPSF3,6.403
KRTAP11-1,6.402
NUP43,6.402
TUBB,6.399
DLG5,6.399
PTBP2,6.398
CCT3,6.392
RXFP3,6.369
NKAIN4,6.365
SS18L1,6.364
RAB26,6.3629999999999995
XK,6.36
ITGB3BP,6.359
IRS2,6.357
LSM2,6.356
GDAP1,6.354
HDGFL1,6.353
XKR5,6.352
HR,6.346
CCT8,6.343
NLGN3,6.341
PIR,6.34
ELF3,6.34
UCK2,6.337000000000001
MCM3,6.335
CORO6,6.33
MTMR7,6.329
ZNF286A,6.325
HPD,6.322
WFIKKN1,6.316
CHEK2,6.305
GTF2H4,6.2989999999999995
FANCI,6.29
PLP2,6.287999999999999
CNTNAP5,6.287000000000001
DEPDC1B,6.287000000000001
FOXD4,6.2860000000000005
NUFIP1,6.282
FANCA,6.281000000000001
SPIN4,6.281000000000001
CLDN1,6.279
BLM,6.276
ERGIC3,6.274
APBA2,6.268
PLK1,6.2620000000000005
CNNM4,6.2620000000000005
HTR1F,6.2589999999999995
RNFT2,6.2589999999999995
C1orf112,6.255
FAM50A,6.254
FCRL1,6.252000000000001
TPD52L1,6.247999999999999
SRRM1,6.245
OIP5,6.242999999999999
PRKDC,6.242999999999999
SPC24,6.242999999999999
PABPC1,6.2379999999999995
PYCR1,6.225
TIPIN,6.222
TMEM35A,6.218999999999999
KCNC2,6.218
CHORDC1,6.2170000000000005
FMOD,6.2170000000000005
MT1M,6.2139999999999995
RIMS2,6.211
EML5,6.209
LHX4,6.207000000000001
CRIP3,6.1979999999999995
PRMT5,6.194
ZWINT,6.19
HSFX2,6.178999999999999
MCM8,6.178999999999999
SLC35F2,6.178
H2AFY,6.176
GRM1,6.171
ANKLE1,6.167999999999999
SMNDC1,6.162000000000001
MIPOL1,6.162000000000001
VPS35L,6.1610000000000005
PPM1G,6.153
WDR87,6.151
SPATC1L,6.151
CAMK2B,6.141
ISYNA1,6.138999999999999
EFCC1,6.132000000000001
SPC24,6.132000000000001
NR1I2,6.132000000000001
GBP4,6.129
PRC1,6.127000000000001
ASB11,6.125
APOBEC3B,6.125
ACTL6A,6.124
NAA40,6.117000000000001
DSCC1,6.115
FOXA3,6.111000000000001
GTSF1L,6.102
CCL17,6.102
DPF1,6.101
TUBG1,6.1
POLR2H,6.093
NBDY,6.093
FAM57B,6.0920000000000005
ABCF3,6.0889999999999995
NRG1,6.087999999999999
HSP90AB1,6.085
PSMB5,6.084
DLG4,6.064
SLC8B1,6.063
STAT2,6.056
PMFBP1,6.056
S100PBP,6.056
OPRL1,6.05
ARMC7,6.047000000000001
MAGEB16,6.044
NEIL3,6.041
CCAR2,6.0360000000000005
HTR3A,6.0329999999999995
SCML4,6.0329999999999995
ATAD3A,6.031000000000001
GPKOW,6.03
ADAM17,6.03
RNASEH2A,6.028
HIST1H2BK,6.028
COL4A5,6.023
SUPT16H,6.021
LVRN,6.018
BEX3,6.018
WSCD1,6.017
SLF1,6.013
CARD17,6.01
C9orf116,6.007999999999999
