gene,z score
CPNE1,25.395
ABCD1,25.391
ATP8B3,25.336
ALDH1A1,25.283
TRIM72,25.151999999999997
RTN4RL1,25.129
KDM5C,25.122
ACSS2,25.076
NNAT,24.976999999999997
CHMP5,24.945999999999998
CACNA2D4,24.944000000000003
BFSP1,24.897
NACC1,24.756
MTG2,24.471
CBS,24.384
ROR1,24.268
F5,24.151
STAU1,23.811
KAT14,23.634
TMEM161A,23.541999999999998
CREM,23.526
MAP1B,23.432
EMD,23.383000000000003
WDR13,23.326
SIGMAR1,23.314
FAM169A,23.28
FAM131B,23.201
CCDC160,23.048000000000002
HELZ2,22.954
EIF2S2,22.947
TRPC4AP,22.891
ACOT8,22.695
ICAM5,22.674
ZNF558,22.622
FOXD3,22.612
SLC14A2,22.612
UBA1,22.561
CDK5RAP1,22.436
FBXW10,22.048000000000002
MKX,22.041
SOX18,21.755
HSD17B10,21.348000000000003
CTNNA2,21.218000000000004
CRLS1,21.164
LRRC24,21.141
COL4A5,21.061999999999998
FAM177B,20.919
OR10H1,20.896
IRAK1,20.877
SLC9A7,20.816
TBL1X,20.593000000000004
FAM120C,20.472
LAS1L,20.345
MYH13,20.279
ZNF799,20.238
LIPC,20.207
TTPAL,20.086
NNAT,19.986
SOX18,19.957
NANP,19.907
DUSP9,19.903
PLXNB3,19.871
SOX18,19.727
TCFL5,19.525
KANK3,19.445999999999998
KEAP1,19.426
CNBD2,19.387
RPS21,19.37
TRIM72,19.285999999999998
TMSB15B,19.273
TMSB15B,19.273
AHCY,19.224
SCUBE3,19.192999999999998
PIGU,19.074
RFK,18.953
FAM3A,18.82
KAT14,18.785999999999998
BNIPL,18.721
VSIG1,18.71
YIPF2,18.491
EEF1A2,18.472
EIF2S2,18.441
ZBED2,18.419
GRHPR,18.385
TMEM189-UBE2V1,18.323
SLC35A2,18.273
IGFL2,18.269000000000002
SLC10A3,18.15
CST4,18.141
DUSP9,18.021
TMEM189,17.982
CFD,17.958
IKBKG,17.916
WARS2,17.906
ENHO,17.905
GDI1,17.734
HUWE1,17.695
SLITRK4,17.672
PRAMEF5,17.663
HHEX,17.652
ZNF337,17.64
SLC2A4RG,17.424
PLVAP,17.386
IFNE,17.371
ACSS2,17.346
TAF4,17.314
RBBP9,17.235
MYT1,17.104
CEP250,17.093
ARNT,16.955
RAB5IF,16.887
HCFC1,16.881
TSR2,16.859
UBAP2,16.762
FBXO27,16.746
BTBD3,16.702
ELAVL4,16.7
CARM1,16.679000000000002
MRGBP,16.651
KCNE1,16.648
PSMA7,16.639
DNAH2,16.621
LAS1L,16.614
SALL4,16.583
CD58,16.577
RBM38,16.533
OLAH,16.498
ZNF335,16.332
MYORG,16.201
MYH7B,16.153
COL9A3,16.119
EPB41L1,16.067999999999998
EIF3CL,16.066
FBXO10,16.012999999999998
TNFRSF6B,15.862
CD1B,15.815
XPO6,15.762
RASD1,15.717
C9orf24,15.629000000000001
PAX7,15.592
CD58,15.525
CSAG1,15.464
PNMA5,15.457
PQBP1,15.444
PMEPA1,15.434000000000001
KIF13A,15.345999999999998
ZNF771,15.269
CCNQ,15.265
GMEB2,15.255
PORCN,15.185
CFAP221,15.18
ARAF,15.15
MTG2,15.124
DNASE1L1,15.072000000000001
HOXA2,15.039000000000001
ADGRL1,15.002
TMEM161A,14.997
EPHA8,14.981
PRPF6,14.948
TUFM,14.864
CILP2,14.832
SLC9A8,14.814
CPNE1,14.741
BAMBI,14.731
ABHD17B,14.700999999999999
TOMM34,14.665
ADCY7,14.659
CLCA2,14.649000000000001
FAM182B,14.648
GPCPD1,14.63
JSRP1,14.612
TMEM187,14.585
DUSP9,14.579
CYP2E1,14.577
MS4A15,14.530999999999999
RNF165,14.515999999999998
CD274,14.495999999999999
HIST2H3C,14.470999999999998
QTRT1,14.437000000000001
NECAB3,14.352
NDUFS7,14.350999999999999
PSD2,14.311
LSM14B,14.309000000000001
PSMA7,14.229000000000001
NTRK2,14.22
ERGIC3,14.148
EPPIN,14.142000000000001
ZNF689,14.124
UCKL1,14.119000000000002
SHC2,14.105
SLC25A6,14.102
ZNF512B,14.100999999999999
PNMA3,14.087
NCLN,14.065999999999999
RPTN,14.047
RHAG,14.039000000000001
PRICKLE3,14.030999999999999
NAA10,14.02
AL592490.1,13.95
PCDH20,13.95
F2RL3,13.892000000000001
CASK,13.856
IGSF1,13.845999999999998
MCEMP1,13.807
SLC6A14,13.779000000000002
NPEPL1,13.747
RPN2,13.745
OSR2,13.745
BATF,13.73
MTG2,13.724
FZR1,13.719000000000001
SPIN4,13.64
GDAP1L1,13.617
MYH8,13.606
AKR1C1,13.562000000000001
PRR35,13.526
CDK5RAP1,13.517000000000001
KIR3DL1,13.511
CHRNA2,13.509
E2F1,13.472999999999999
EMD,13.456
WARS2,13.44
DDX58,13.439
TMEM259,13.388
OBP2B,13.387
LRP5,13.295
THOP1,13.293
MEX3D,13.29
VTCN1,13.247
SRPX2,13.232000000000001
GJB1,13.227
KIR2DL3,13.214
ADRM1,13.177
BARHL2,13.155
SLPI,13.097999999999999
SUV39H1,13.057
PABPC1L,13.015999999999998
ELFN2,13.013
CA5B,12.99
CASC10,12.977
SPATA2,12.947000000000001
POLRMT,12.945
BOP1,12.939
MYBPHL,12.922
YY2,12.915999999999999
BCAP31,12.902999999999999
STMN3,12.890999999999998
MID1IP1,12.866
WFDC12,12.837
MAVS,12.83
GPCPD1,12.822000000000001
HAUS7,12.714
LIFR,12.709000000000001
NXT1,12.706
SMS,12.7
TLN1,12.69
OR10Q1,12.673
COLGALT1,12.639000000000001
MAZ,12.61
KCNA6,12.579
RETN,12.519
RPS21,12.515
KIR3DL1,12.492
SLC13A3,12.478
TMEM163,12.425999999999998
KDM5C,12.405
ALDH1A1,12.382
PIK3AP1,12.352
AMER1,12.32
RFPL4A,12.315
ABCB7,12.282
AMELX,12.22
HSFX2,12.218
PHTF1,12.215
EEF2,12.197000000000001
NR4A1,12.187999999999999
CSTF2,12.172
ZNF114,12.145999999999999
PRKAA2,12.142999999999999
IGFBPL1,12.140999999999998
GBX2,12.14
KCNK17,12.122
CDC25B,12.118
PLXND1,12.06
NXT1,12.024000000000001
UBA1,12.001
ATP4A,11.991
LOXHD1,11.982999999999999
RGP1,11.970999999999998
GRK1,11.967
TIGD5,11.96
GID8,11.936
TTPAL,11.934000000000001
NEUROD2,11.831
L1CAM,11.825999999999999
LPAR2,11.82
LRRTM1,11.819
CEP250,11.814
AQP3,11.802999999999999
TBL1X,11.802
HELZ2,11.784
NR2F6,11.769
NFS1,11.765999999999998
GRHL2,11.759
CLEC4G,11.735
CDH4,11.725999999999999
DYNLRB1,11.725
NFS1,11.725
PORCN,11.707
PSIP1,11.7
PIGO,11.699000000000002
ADGRL2,11.684000000000001
NRP1,11.655
ZNF136,11.654000000000002
SLC6A8,11.65
ZNF791,11.619000000000002
TCFL5,11.604000000000001
ATP5F1D,11.52
PLXNA1,11.515999999999998
ARMC6,11.515999999999998
ZGPAT,11.515
ZNF668,11.512
GRIPAP1,11.505999999999998
KISS1,11.499
SERPINC1,11.482000000000001
RPS21,11.427
ZNF114,11.427
SS18L1,11.419
RRAD,11.415
FAM107B,11.404000000000002
GNAS,11.394
PTK6,11.382
LRP3,11.375
KIR3DL2,11.364
NECAB2,11.345999999999998
SRMS,11.341
MOCS3,11.341
TGIF2,11.328
S100A12,11.315
PIGU,11.314
RALY,11.312999999999999
SLC39A4,11.3
MUC16,11.296
TNPO2,11.288
ARHGEF39,11.267000000000001
AP1M1,11.253
RAE1,11.241
ZFP64,11.21
HUWE1,11.21
NANP,11.209000000000001
SNX12,11.172
SIKE1,11.161
CREG2,11.142999999999999
ACTL8,11.130999999999998
HNF4G,11.128
LRRC24,11.116
BMP7,11.097000000000001
HAUS7,11.05
DNM2,11.042
CDH22,11.038
OTUD5,11.034
CABCOCO1,11.005
FXYD7,11.004000000000001
GTF3A,10.991
DDX27,10.984000000000002
CREG2,10.977
MYBL2,10.975999999999999
GIPC1,10.967
HELZ2,10.955
MAP2K2,10.953
FBH1,10.94
PPP2R3B,10.936
P2RX5,10.932
ATP6AP1,10.93
FCGR1B,10.909
TOX,10.880999999999998
PMEPA1,10.876
FBP2,10.876
RRS1,10.857999999999999
CFAP161,10.850999999999999
RICTOR,10.834000000000001
PNMA6A,10.823
SHCBP1,10.821
CCNB3,10.798
TLL2,10.743
CCDC136,10.719000000000001
CAPN9,10.699000000000002
MATK,10.644
ASMTL,10.618
NSDHL,10.6
STK4,10.588
ARSB,10.573
FRMPD1,10.562999999999999
TUBGCP3,10.548
KCND3,10.544
MMP20,10.534
PPP1R16A,10.515999999999998
HSF1,10.51
C9orf24,10.495
PPM1E,10.493
SYCP3,10.492
SLIT1,10.481
STK4,10.474
UBL4A,10.472000000000001
VCP,10.47
POLA1,10.456
KRT7,10.454
DHRSX,10.437000000000001
CDH4,10.433
NECTIN2,10.432
RAB11B,10.424000000000001
ZNF337,10.402000000000001
FGFBP3,10.387
NFATC2,10.376
BHLHE41,10.370999999999999
ARID3C,10.367
CACNG7,10.352
AP3D1,10.347000000000001
TLE6,10.345
SLC45A4,10.334000000000001
CUL2,10.318
RTEL1,10.3
VBP1,10.292
SCEL,10.290999999999999
FEM1A,10.262
PNMA6A,10.243
MYH7B,10.214
EEF1A2,10.208
RTL8A,10.196
CCDC22,10.193
NRP1,10.181000000000001
AKR1C3,10.164
GNE,10.152999999999999
DKKL1,10.142999999999999
NR2C1,10.142000000000001
GLRA2,10.141
CUL2,10.11
GID8,10.094
IRS2,10.094
PTAR1,10.083
AGTPBP1,10.071
IZUMO1,10.065
KIR2DL1,10.046
CLPP,10.035
MRGBP,10.014
CSPP1,10.003
KCNA10,9.995
OAZ3,9.984
PLCG1,9.967
DNAJC5,9.945
USP27X,9.943999999999999
ARAF,9.943
SPTBN4,9.937999999999999
SLC39A3,9.935
TMTC4,9.927999999999999
KCNK15,9.919
ZNF697,9.915
VPS13B,9.898
GSS,9.892999999999999
PFKL,9.889
SPOCK2,9.873
NOL6,9.873
IKBKG,9.872
TBC1D25,9.863
PPDPF,9.863
MAT1A,9.856
IRAK1,9.836
ZNF48,9.836
HAP1,9.835
CHAT,9.798
TBX15,9.785
E2F1,9.783999999999999
ARHGAP22,9.774
PNPLA6,9.772
DPP10,9.77
SUV39H1,9.758
SBNO2,9.742
ZNF623,9.713
KRTAP5-5,9.693999999999999
ACP7,9.668
SLC9A2,9.661
YY2,9.649
ZBTB5,9.617
CEP250,9.615
MOCS3,9.611
CPLANE1,9.603
FITM2,9.597000000000001
B3GNT3,9.587
PPP1R3F,9.584
ICAM3,9.584
TBATA,9.581
ATXN2L,9.571
GPX3,9.57
FOXM1,9.562000000000001
ARHGEF7,9.557
FAM120C,9.55
MYBPC2,9.548
RAD52,9.533
ZNF747,9.521
GNA11,9.517999999999999
MAP3K8,9.515
ZNF614,9.502
CCDC160,9.476
PRPS1,9.472000000000001
SOHLH2,9.47
TMTC4,9.467
IDH3G,9.431000000000001
PUF60,9.407
TRIB1,9.392000000000001
GRK2,9.391
NT5M,9.391
SLC5A3,9.389
PI3,9.361
ARFRP1,9.343
SDR16C5,9.334
APLN,9.327
EPPK1,9.321
FLRT3,9.316
MAGEA6,9.315
TRPA1,9.288
UHRF1,9.286
NTS,9.282
ITGB1BP2,9.262
NECAB3,9.24
PSORS1C2,9.238999999999999
ALX1,9.229
ELK1,9.226
LCT,9.218
PLXNA3,9.217
ALOX15B,9.171
KIR3DL2,9.167
NPEPL1,9.163
TAF4,9.154
APEX2,9.134
SSBP4,9.131
AMMECR1,9.113
FTSJ1,9.112
ZNF414,9.109
ZNF133,9.101
FOXA2,9.099
SFTA2,9.084
CNTF,9.033
TEAD4,9.016
TGIF2,9.011000000000001
SEMA6B,9.006
FAM83A,9.0
ADAMTS14,8.981
SIT1,8.978
MED16,8.964
TRIM33,8.951
CACTIN,8.947000000000001
TNFAIP8L1,8.943999999999999
HDAC6,8.94
PLA2G2F,8.936
KIR3DL2,8.927
RNF126,8.925
ECE2,8.91
PLEC,8.905
GRINA,8.901
GRTP1,8.9
TMCC3,8.9
CD72,8.873
IL18R1,8.87
NOP2,8.862
ZNF493,8.839
WWC3,8.828
CTNNBL1,8.815
RTL8C,8.815
ZHX3,8.805
PLA2G2E,8.799
C1orf189,8.774
CPLANE1,8.765
ABCC11,8.764
OBP2A,8.746
ERAS,8.738999999999999
PRAMEF6,8.725
YY2,8.721
TAS2R14,8.696
LPIN3,8.686
MIA,8.682
PEX5,8.681000000000001
CILP2,8.677999999999999
ACTL7B,8.668
DMRTA1,8.644
CEMIP2,8.642999999999999
CLCA1,8.641
AQP3,8.633
SPTBN4,8.619
MAOB,8.615
KLRC4,8.597000000000001
DDX49,8.588
PRSS33,8.584
RFPL3,8.582
CXorf40A,8.58
DOCK6,8.578
PDHA1,8.567
PHKA2,8.549
PDXK,8.542
CXCR4,8.525
NOMO1,8.52
PDE7A,8.51
MRPL4,8.502
ACTR5,8.502
SGPL1,8.498
KIF4A,8.493
PPAN,8.487
NOMO3,8.471
ADCY7,8.457
TYRP1,8.449
TRIM3,8.448
AKR1C2,8.447000000000001
ZSWIM1,8.442
ATP13A1,8.434
ZNF34,8.414
SCML2,8.413
PSMD2,8.413
CXorf40B,8.407
GNL3L,8.404
MYBL2,8.401
DKC1,8.4
CLCN2,8.39
LRIG2,8.379
CCDC22,8.379
NEFL,8.372
PRSS33,8.363999999999999
FXN,8.342
EFNB1,8.337
MAP3K8,8.318999999999999
F8A1,8.317
CD320,8.307
CA11,8.3
FBXO10,8.299
PCDHGB4,8.289
EDEM3,8.28
COPE,8.253
FTSJ1,8.251
PHKG2,8.245
MYLPF,8.232999999999999
TIMM17B,8.227
SETD1A,8.219
GDF15,8.211
M6PR,8.209
NSMAF,8.202
PABPC1L,8.199
PTK6,8.197000000000001
DDI2,8.196
MAP3K1,8.192
SUPT20H,8.187000000000001
SHARPIN,8.18
BST2,8.174
ATP1B1,8.173
C9orf131,8.172
IRAK3,8.156
MAP1LC3A,8.155
ZSWIM3,8.151
C9orf131,8.148
P2RX5,8.148
CDC16,8.142999999999999
MCM8,8.136000000000001
LETM1,8.134
NOTCH2,8.133
CPSF1,8.131
ZNF114,8.131
PITRM1,8.129
MFSD3,8.123
TBC1D26,8.097999999999999
SEC61A2,8.093
BLCAP,8.09
RFX1,8.085
EPB41L1,8.08
FCRL4,8.07
ROMO1,8.067
SLC24A3,8.065
CSTF1,8.064
AGTPBP1,8.064
C9orf131,8.062000000000001
SLC17A3,8.055
FKBP8,8.044
KIF4A,8.023
C19orf38,8.022
PHKA2,8.006
ZNF20,7.994
TIMM13,7.994
MED12,7.994
REXO1,7.9910000000000005
ZNF512B,7.99
CCDC120,7.965
CEMIP2,7.957999999999999
ZNF133,7.957000000000001
MIA3,7.952000000000001
SPIN4,7.934
APEX2,7.932
CDK16,7.932
DHRS12,7.93
METTL4,7.925
CHST10,7.9239999999999995
PLEKHA5,7.919
FAM122B,7.917999999999999
HS6ST2,7.914
ERCC6L,7.9079999999999995
PXMP4,7.902
ILDR2,7.901
PAG1,7.896
TSC22D2,7.893
MTMR12,7.888999999999999
CSNK2A1,7.886
ADRM1,7.885
ATG4D,7.8839999999999995
NFS1,7.875
ADA,7.872000000000001
HELZ2,7.87
SALL4,7.869
USP9X,7.869
SRARP,7.867000000000001
FLCN,7.8660000000000005
TIMM29,7.861000000000001
LKAAEAR1,7.853
ZHX3,7.852
FNDC11,7.847
VMO1,7.836
SH3RF3,7.832999999999999
GMEB2,7.829
GFI1,7.827999999999999
ATP5F1E,7.8260000000000005
F3,7.824
TUBGCP3,7.806
HNF4A,7.805
NRBP2,7.8020000000000005
KAT14,7.801
BORCS5,7.7989999999999995
COPS7A,7.792999999999999
WAPL,7.791
SPIDR,7.78
ADCY7,7.779
TFF1,7.776
C11orf24,7.765
TPRA1,7.763999999999999
AMER1,7.756
SERPINE3,7.754
PRPSAP2,7.752000000000001
GIPC1,7.752000000000001
LAGE3,7.739
HLCS,7.731
ZNF45,7.722
TPD52,7.712000000000001
KLF12,7.704
KLF9,7.702000000000001
ASPH,7.692
FAM182B,7.691
BMP7,7.687
RAB43,7.686
PRICKLE3,7.685
ANO3,7.681
SGTA,7.68
ZNF558,7.671
MUSK,7.671
SAMD10,7.667999999999999
IL4I1,7.664
SEPHS1,7.66
CCDC124,7.657
NOTCH3,7.656000000000001
SOX12,7.652
NUDT2,7.651
RRS1,7.648
ZNF747,7.64
GCNA,7.635
PCNA,7.632000000000001
ELF4,7.629
SYT2,7.627999999999999
DYNLT3,7.625
TSPYL2,7.609
DDX27,7.607
ZNF853,7.605
NANP,7.599
CDC34,7.599
C10orf90,7.596
FBXO39,7.596
FGD4,7.587000000000001
JADE3,7.584
HDAC6,7.582000000000001
CENPI,7.5760000000000005
LTBR,7.5760000000000005
TUBAL3,7.575
DNAJC5,7.5729999999999995
PRG2,7.572
HINT2,7.572
RRS1,7.572
TMEM145,7.571000000000001
LGR6,7.57
ERICH4,7.547000000000001
ARMC4,7.544
TAZ,7.544
EPHB3,7.535
RBP2,7.534
EEFSEC,7.532
ADGRE5,7.532
KIF22,7.529
CUL2,7.52
PSMA7,7.519
GATA3,7.517
SEBOX,7.513
NODAL,7.513
ZIM2,7.504
ANKRD13D,7.5
TRMT10B,7.486000000000001
TCF3,7.474
DIP2A,7.468999999999999
SYCE2,7.4670000000000005
PLTP,7.4670000000000005
PLPP2,7.466
HS6ST2,7.465
MKX,7.457000000000001
MAP1S,7.454
C19orf24,7.442
OPLAH,7.428999999999999
XAB2,7.4270000000000005
OR10H2,7.425
ZNF747,7.419
STX16,7.4110000000000005
ALDH3A2,7.393
CLSPN,7.382999999999999
FAM155B,7.375
OTUD5,7.354
PROZ,7.343999999999999
MROH6,7.337000000000001
RECQL4,7.332000000000001
PCNX3,7.329
R3HDML,7.32
ANKRD16,7.308
TRAPPC5,7.295
TANGO6,7.292000000000001
OR13J1,7.291
CCDC124,7.29
ARHGEF28,7.287000000000001
FAAP24,7.284
SH3GL2,7.277
EXOSC4,7.273
SPPL2B,7.27
PRELID3B,7.266
FAM83D,7.265
MYCBP2,7.256
ADPRHL1,7.255
ZSWIM3,7.254
PGLYRP2,7.242000000000001
SPTLC3,7.231
OR10Q1,7.231
TBC1D10B,7.228
PLEC,7.226
MAGED1,7.224
FAM47C,7.222
CDKN2D,7.221
CLCN1,7.2
THEM5,7.197
ING1,7.196000000000001
AKAP14,7.189
DRD3,7.188
B3GAT3,7.184
NFATC2IP,7.169
STAU1,7.167999999999999
STX10,7.167000000000001
RRBP1,7.153
AMMECR1,7.151
PHKA2,7.144
RPS6KA4,7.144
ATP13A1,7.143
TLE6,7.131
PPL,7.13
ZNF799,7.126
ARSE,7.126
ADRB1,7.125
KIF22,7.122999999999999
SPIN4,7.119
TAF2,7.11
IAPP,7.107
TAOK1,7.1
UAP1,7.097
DAPK1,7.093999999999999
GPR158,7.084
MAFA,7.074
TREX2,7.072
SLC10A5,7.07
ZBTB7A,7.056
FBXO10,7.053999999999999
CABLES2,7.05
ARFRP1,7.047999999999999
NOMO2,7.042000000000001
HOXA6,7.041
DENND2D,7.037000000000001
PRDM7,7.031000000000001
EEF1D,7.028
CHD1L,7.028
RALGAPB,7.027
FTSJ1,7.021
DGKH,7.019
COL9A3,7.018
SRCAP,7.017
GADD45A,7.013999999999999
SEC61A1,7.013999999999999
PYCR3,7.0120000000000005
KIF14,6.983
SIAH2,6.982
EXOC6B,6.981
PORCN,6.981
JPH1,6.972
TMEM185A,6.95
MYH3,6.95
TTF2,6.945
LYPD6B,6.937
TMEM255B,6.933
C19orf57,6.926
TAF4,6.9239999999999995
NLRP1,6.909
BOP1,6.896
TOX3,6.896
SCRIB,6.894
ADGRG2,6.893
APOC3,6.891
PMEPA1,6.8870000000000005
PRAMEF4,6.882999999999999
PRAMEF8,6.882999999999999
NRTN,6.86
TMEM164,6.86
DOT1L,6.855
ABCD1,6.85
PPAN-P2RY11,6.847
NDUFA11,6.846
CCL25,6.843999999999999
MYBL2,6.843
ADAMTSL5,6.8389999999999995
SCML2,6.836
TTC39B,6.832000000000001
STAU1,6.827000000000001
ATP2A1,6.821000000000001
LMBRD2,6.816
MTCP1,6.814
ZNF131,6.812
MPIG6B,6.7989999999999995
IMPA1,6.797000000000001
DIPK1C,6.792999999999999
WASHC5,6.787999999999999
HMGN5,6.7860000000000005
KRTAP5-6,6.785
MTDH,6.782
ZNF57,6.782
FAAP24,6.78
DUSP5,6.777
ECHDC3,6.774
SERTAD1,6.771
SLC19A1,6.768
VWA8,6.766
BORCS5,6.766
SNX20,6.766
DAGLA,6.765
GALT,6.7589999999999995
SDCBP2,6.755
VCPIP1,6.754
HSD17B10,6.752000000000001
TRAPPC9,6.744
SYT12,6.7410000000000005
NUFIP1,6.7379999999999995
CHGB,6.737
WDR18,6.736000000000001
WDR13,6.732
SLC36A3,6.731
NELFCD,6.726
KIR2DL3,6.725
KRT39,6.716
DCUN1D2,6.707999999999999
BFSP1,6.7
DBNDD2,6.6979999999999995
ERCC6L,6.696000000000001
ESM1,6.69
RBP3,6.689
UQCC1,6.687
NCAN,6.681
ZNF503,6.678999999999999
RTKN2,6.6770000000000005
GZMK,6.666
MAGEA2,6.659
FOXD4L1,6.654
YPEL4,6.649
GTF2F2,6.642
NCAPD2,6.641
EFNB1,6.635
RAD21,6.632999999999999
SHISA6,6.631
MTMR1,6.629
MBOAT1,6.617999999999999
OTUD1,6.6129999999999995
OSBPL2,6.6129999999999995
ZNF275,6.605
CCL19,6.599
SLC19A1,6.599
PQBP1,6.595
S100A8,6.585
STK24,6.584
KCNK15,6.582000000000001
BTN1A1,6.58
DGKZ,6.579
HES7,6.5760000000000005
BTAF1,6.575
DVL3,6.5729999999999995
LONRF2,6.568
SELENBP1,6.568
GMEB2,6.566
AKAP4,6.565
FLRT3,6.56
NUFIP1,6.56
MUC1,6.557
SPATA13,6.557
ITGA9,6.553999999999999
SRC,6.553
RFK,6.5520000000000005
PCIF1,6.55
KLHL13,6.547999999999999
CS,6.547000000000001
HSF1,6.546
IFI30,6.545
TAS2R10,6.544
ECEL1,6.526
RNF19A,6.525
FOXH1,6.523
SNRPD3,6.518
TMEM31,6.517
PXMP4,6.517
GPCPD1,6.513
NELFCD,6.513
TOP1MT,6.511
KCTD13,6.505
DNAJC28,6.499
ZNF30,6.492000000000001
FOXC2,6.49
TMEM51,6.486000000000001
FRMPD1,6.478
SHISA7,6.475
MROH1,6.471
ZNF20,6.47
GALNT4,6.462999999999999
UPK2,6.461
C9orf72,6.461
APOOL,6.456
BLZF1,6.455
IMPAD1,6.452999999999999
DDX27,6.452000000000001
NRG1,6.45
SLPI,6.45
XPO6,6.445
NDUFB11,6.44
OXCT1,6.438
BAMBI,6.433
TIMM17B,6.431
CDRT1,6.4239999999999995
CREM,6.422000000000001
TF,6.417999999999999
CUL4A,6.412999999999999
PCMTD1,6.412000000000001
SULF2,6.406000000000001
CENPI,6.403
PLP2,6.402
CCSAP,6.396
INSC,6.396
GSG1L,6.39
YME1L1,6.3839999999999995
CDR2,6.381
ARHGEF7,6.377000000000001
HOXB8,6.377000000000001
NIPBL,6.376
CSAG3,6.375
AAR2,6.374
MLF2,6.37
ST8SIA6,6.37
SHC1,6.37
AGPAT3,6.3660000000000005
KLHL4,6.365
LSM14B,6.361000000000001
WDR45,6.353
WDR47,6.351
ENOX2,6.349
ABHD17A,6.346
MPV17L2,6.343999999999999
TUFM,6.3420000000000005
ATP8B3,6.337999999999999
HMGN5,6.337000000000001
ADAMTSL4,6.337000000000001
CITED1,6.337000000000001
ZGPAT,6.335
UPF3A,6.335
SYBU,6.329
CARS2,6.317
IFNE,6.31
MTX3,6.309
HAUS8,6.306
FAM189A2,6.305
PHLDB3,6.303999999999999
UPF3A,6.303
COL4A6,6.3020000000000005
AMELX,6.2989999999999995
ERCC5,6.2989999999999995
ADRA1D,6.292000000000001
IDO2,6.291
KIR3DL1,6.2829999999999995
KIF5B,6.281000000000001
DAZAP2,6.281000000000001
LIME1,6.279
CRYAA,6.272
SCML1,6.272
RNF6,6.269
FATE1,6.2620000000000005
AP2M1,6.26
PARD6G,6.256
LRRC39,6.256
SUPT20H,6.255
NCOA5,6.251
DMAC1,6.251
FKBP4,6.25
RAP2A,6.236000000000001
ADCY10,6.236000000000001
TAOK2,6.228
YWHAB,6.225
XCL2,6.223
CACNG6,6.21
TFE3,6.209
GSS,6.205
TIMM29,6.205
SLCO4A1,6.204
MAP3K8,6.202999999999999
TMOD4,6.202000000000001
MOCS3,6.196000000000001
ZNF283,6.192
GPR20,6.186
YY2,6.182
ASPM,6.18
MEP1B,6.176
STAM,6.175
HMGN5,6.175
TMC2,6.169
FANCG,6.167000000000001
