gene,z score
SSX5,32.943000000000005
PRSS27,32.861999999999995
GPR17,32.663000000000004
UCN3,32.624
C17orf64,32.498000000000005
TEX14,32.382
FLRT1,32.179
DPPA2,32.006
GPR78,31.921999999999997
AVP,31.619
SLC6A3,31.456
SPANXN5,31.375
SIGLECL1,31.225
CPSF4L,31.116999999999997
MYCN,30.896
ADGRF2,30.353
KRT81,30.322
ODF4,29.785
GALNT9,29.603
HIST2H2AA3,29.357
LHX2,28.969
SEMA6C,28.785
FRG2B,28.758000000000003
ZFR2,28.641
TARS2,28.391
KRTAP8-1,28.374000000000002
SSX4,28.295
PPP2R3B,27.971999999999998
HJV,27.881
TSHR,27.834
CT45A2,27.73
KLK2,27.369
ADAMTS3,27.27
FOXE1,27.233
CLDN19,27.206999999999997
HOXB6,27.195999999999998
ADAMTS3,26.971
TBATA,26.822
PRAME,26.754
PCDH11X,26.581
TDRD12,26.328000000000003
KCNAB3,26.131
C7orf61,26.017
KCNE1,25.875999999999998
FSTL5,25.869
DPYS,25.799
HIST1H3G,25.686999999999998
SSX4,25.645
IL24,25.559
DPEP3,25.343000000000004
POTEG,25.254
ADAD2,25.13
SEPT12,25.073
KCNK18,25.046999999999997
C2orf83,24.898000000000003
FTCD,24.541
ARHGAP33,24.533
FAM122B,24.406999999999996
SMIM21,24.39
CALR3,24.230999999999998
CT45A6,24.074
WFDC10A,23.95
HIST1H2AK,23.947
HIST1H2BF,23.94
OR10H5,23.894000000000002
ZNF280A,23.886
GAGE12J,23.884
PTCH1,23.756999999999998
AGXT2,23.523000000000003
SPDYC,23.324
PRAMEF12,23.186
ATOH7,23.159000000000002
DGAT2,22.913
PDZK1,22.853
SF3B4,22.735
PRCD,22.701999999999998
ECM1,22.649
PHF6,22.616999999999997
GAB4,22.586
SPEM2,22.544
PRAMEF10,22.494
PKD1L1,22.456
FAM166A,22.421
CCL27,22.159000000000002
SSX7,21.918000000000003
HOXB9,21.824
CYP4F8,21.749000000000002
KRTAP2-1,21.71
TCHHL1,21.660999999999998
PTGER3,21.636999999999997
MATN4,21.615
ADAM2,21.570999999999998
CCDC155,21.486
STRA8,21.471
HTR2C,21.403000000000002
OR2J2,21.264
ITGA2B,21.165
TMOD4,21.09
GPHA2,21.087
GDNF,21.046999999999997
UPK1A,21.038
DPYSL4,20.999000000000002
TMC2,20.949
PIWIL3,20.928
OR3A2,20.916999999999998
CEACAM5,20.878
PALM,20.839000000000002
RTL8B,20.69
MMD2,20.622
NBPF10,20.442999999999998
CT45A1,20.422
OCM,20.404
SLC32A1,20.381
SFRP5,20.345
ZNF99,20.336
FAM167A,20.247
MAG,20.246
HIST1H2AD,20.243
SOX18,20.129
HIST1H3H,19.979
OR2W1,19.938
GTF3C2,19.887
PIWIL3,19.673
CSAG2,19.672
PROSER2,19.625999999999998
HGFAC,19.621
KRTAP1-1,19.619
GTF2IRD1,19.566
PRMT8,19.53
PASD1,19.526
NCKAP5L,19.465
RHBG,19.442999999999998
NRTN,19.391
PFN3,19.387
CCDC144NL,19.277
KRT85,19.276
RDH10,19.165
DNM1,19.116
LRRTM4,19.107
CDH22,19.055
HIST1H2BM,19.03
PDGFC,18.989
GDF7,18.961
PRTN3,18.764
TAF7L,18.741
DDX4,18.717
GFRA1,18.637999999999998
LIPE,18.612000000000002
ZNF486,18.588
AL035425.2,18.433
IRS4,18.433
OC90,18.299
THEM4,18.287
PRSS50,18.179000000000002
CYGB,18.144000000000002
MYH3,18.061
PAGE2B,17.846
CABP1,17.782
GJD4,17.617
VPS72,17.616
TERT,17.565
DCST2,17.514
CT45A2,17.482
GLI2,17.422
RHOXF2B,17.355
HIST1H2BG,17.352
FBXL13,17.349
PIWIL2,17.305999999999997
GJD4,17.253
OR52N2,17.244
ACBD7,17.21
BOLL,17.187
GAN,17.099
F13B,17.090999999999998
LYNX1,17.067999999999998
FOXB2,17.057000000000002
TNIK,17.028
SPZ1,16.932000000000002
EDAR,16.825
HSD17B3,16.801
C2orf80,16.765
FAM122C,16.764
KCNK10,16.746
HOXB3,16.73
DPP6,16.727999999999998
HIST1H4G,16.727999999999998
CT45A2,16.71
XAGE5,16.642
ZNF131,16.616
VSX1,16.602999999999998
ABHD1,16.6
IGLON5,16.577
BRWD3,16.574
HAPLN2,16.532
PLPPR3,16.527
AIFM3,16.509
KRTAP19-8,16.447
NTN5,16.445999999999998
C14orf180,16.369
INSL6,16.317
ADGRL3,16.293
HIST1H2AM,16.259
MAEL,16.259
ZNF716,16.213
CTAG1B,16.142
MSTO1,16.117
PIP5K1A,16.097
AGAP5,16.095
PRR19,16.009
GAB4,16.002
RPRD2,15.957
IRX1,15.929
HOXB4,15.883
SLC5A12,15.835999999999999
DAND5,15.815
OCM2,15.773
NPY1R,15.763
DIO3,15.745
ZNF131,15.727
PRPF3,15.718
SPON2,15.703
ZNF280A,15.697000000000001
UCN,15.675999999999998
OTUD7B,15.675
KRTAP3-1,15.645999999999999
PRSS50,15.59
SCN2B,15.578
CATSPER4,15.549000000000001
C19orf47,15.546
HOXC8,15.54
TLE2,15.529000000000002
CIB1,15.440999999999999
WNT6,15.389000000000001
OR2J3,15.385
NPY5R,15.354000000000001
RAC3,15.315999999999999
AMH,15.262
PHF24,15.247
TTLL13P,15.232999999999999
OR2V2,15.13
FBXO47,15.079
AOC2,15.071
CIART,15.015999999999998
RARRES1,14.972000000000001
TMEM130,14.937000000000001
HIST2H2AC,14.876
COX8C,14.835999999999999
DRICH1,14.832
SSX3,14.83
ABCB11,14.776
SCN4A,14.748
YY1AP1,14.71
SLC7A3,14.669
TTYH1,14.617
PDPN,14.513
MB,14.47
FLRT2,14.469000000000001
SPRY3,14.417
GLI1,14.395999999999999
RHBG,14.383
PGA5,14.270999999999999
POTEF,14.267000000000001
ZFHX4,14.253
MAGEC3,14.184000000000001
TSACC,14.179
MRPS21,14.145
INTS3,14.106
OR52N1,14.002
BAMBI,13.98
CACNG1,13.949000000000002
NINL,13.949000000000002
CASKIN2,13.947000000000001
GAGE12G,13.939
LRRN4,13.939
MYO19,13.902000000000001
ZMIZ1,13.877
PCLO,13.874
PNCK,13.827
ZNF676,13.825
NFE2,13.800999999999998
NPM2,13.767000000000001
POGZ,13.765
CST2,13.729000000000001
ZSWIM8,13.715
RGS9BP,13.687999999999999
KRTAP19-3,13.665
OR3A1,13.659
PCDHGA6,13.659
VPS45,13.659
SEC24C,13.59
ACTL7B,13.581
TMEM94,13.571
ARMS2,13.508
KCNE1,13.474
SULF2,13.435
CT45A5,13.431
PCDHGC5,13.418
OR6C6,13.4
CRABP2,13.382
ELOA2,13.349
CLCN5,13.349
KRTAP4-5,13.33
SLC7A10,13.32
C19orf73,13.314
WFDC5,13.259
OR1L1,13.258
P2RY12,13.213
CTAG1B,13.205
PLAC1,13.171
YOD1,13.139000000000001
KCNG4,13.132
C5orf51,13.109000000000002
ADGRB1,13.097999999999999
CCDC105,13.094000000000001
IGSF5,13.091
HOXB2,13.068
ZNF687,13.050999999999998
TBATA,13.027000000000001
CALML6,13.026
CNGB1,13.017000000000001
MET,13.015
PRAMEF14,13.011
WASHC2C,12.995999999999999
ARNT,12.995999999999999
EFNA2,12.985999999999999
NR6A1,12.967
HEPH,12.955
CGREF1,12.935
TRIO,12.909
TBCD,12.904000000000002
AMY2B,12.892000000000001
ABCB11,12.89
DMD,12.874
HIST1H3D,12.873
FAM163B,12.872
DCAF8,12.835999999999999
GRIN2D,12.828
ERBB2,12.814
S100A1,12.798
CEBPG,12.757
CABP1,12.722000000000001
PRAMEF1,12.697000000000001
CPLX3,12.685
TSPAN13,12.658
FGF5,12.649000000000001
C6orf52,12.637
MAP3K15,12.635
UBE2Q1,12.585999999999999
EFNA3,12.569
LHX2,12.564
HSD11B1,12.54
RNF112,12.529000000000002
TMEM202,12.515999999999998
RTL8C,12.482000000000001
IL11RA,12.479000000000001
STRC,12.479000000000001
SPAST,12.469000000000001
FOXI3,12.455
FN3KRP,12.435
POLG2,12.382
LIN37,12.376
AGXT,12.365
LGALS9C,12.350999999999999
SNTG2,12.335
PDHX,12.28
IFNB1,12.265999999999998
CREB5,12.21
MYT1L,12.192
ZNF676,12.172
PRKN,12.163
HIST2H3D,12.145
MMP1,12.129000000000001
NSUN6,12.123
SEPT3,12.118
ZNF606,12.109000000000002
SF3B4,12.103
HADHB,12.073
CCNY,12.071
DNAJC21,12.059000000000001
CHRD,12.059000000000001
MYO18B,12.05
TCHH,12.015999999999998
PEG10,11.997
PDILT,11.99
TAS2R38,11.985999999999999
TMPRSS9,11.972000000000001
RERG,11.965
CALML6,11.957
PDCL2,11.956
TFDP3,11.949000000000002
SST,11.946
ANP32E,11.923
MYL10,11.911
OTULIN,11.91
OLIG1,11.874
FOXL1,11.857000000000001
TMEM249,11.854000000000001
TSC1,11.845999999999998
CEACAM20,11.84
GAGE2A,11.822000000000001
BCL2L1,11.809000000000001
SLC47A1,11.758
MAJIN,11.755999999999998
RNPC3,11.747
MAGEA1,11.743
CACNA1F,11.737
ALDH3B2,11.73
CAD,11.725
NAT2,11.693
ANKRD27,11.675999999999998
GBX2,11.672
SLC9A6,11.67
HIST1H4I,11.667
ZNF534,11.66
POU3F4,11.652999999999999
RGS11,11.638
HIST2H2AA3,11.630999999999998
SETDB1,11.622
PRR19,11.594000000000001
PKD1L2,11.581
WDR70,11.552
DHX57,11.535
KIFC2,11.533
C1orf56,11.485
OR3A1,11.462
MAFA,11.460999999999999
INHBB,11.460999999999999
TP53TG5,11.455
TTC27,11.453
DUSP23,11.450999999999999
FOXE3,11.434000000000001
CAMK2G,11.402000000000001
OR10H1,11.394
HES7,11.392999999999999
PIP,11.387
SCD5,11.382
C1orf226,11.357000000000001
RBPJL,11.344000000000001
SUN3,11.338
TEX13B,11.334000000000001
PI4KB,11.325999999999999
CBLC,11.319
MEGF6,11.314
DNMT3A,11.309000000000001
TAS2R38,11.285
PIP5K1A,11.244000000000002
GRIP2,11.239
CYP4F12,11.222000000000001
ZNF577,11.217
HIST1H2AE,11.212
ATP2A1,11.21
NUDT10,11.204
SEPT5,11.202
PRSS3,11.200999999999999
ZNF449,11.177
LENEP,11.165
HOXB5,11.148
SHKBP1,11.136
HIST2H3C,11.107999999999999
HIST2H3C,11.095999999999998
CUBN,11.075
LCE5A,11.045
ENTPD6,11.04
GAK,11.04
YY1AP1,11.030999999999999
PRCC,11.002
PAPPA2,10.998
PSG6,10.997
ZNF679,10.99
ITSN2,10.972999999999999
EIF2B4,10.970999999999998
ARID3A,10.954
PTCH2,10.954
SULT1A3,10.944
VGLL1,10.939
DPP6,10.935
DEUP1,10.9
CIB3,10.890999999999998
GPR173,10.875
DRICH1,10.874
RPUSD1,10.839
CT45A6,10.83
OPN4,10.81
RAD1,10.808
KCND1,10.783
CAVIN4,10.772
MRPL24,10.770999999999999
CIART,10.758
DNA2,10.749
SLC22A1,10.735
SMARCD3,10.71
SRD5A2,10.671
CREB5,10.659
CNTD2,10.630999999999998
B4GALT3,10.615
SUN3,10.609000000000002
ZNF239,10.605
SOSTDC1,10.588
INTS2,10.583
SLC39A14,10.575999999999999
ZNF512B,10.57
SLC22A1,10.562000000000001
ZNF311,10.556
SLC4A11,10.55
TINCR,10.548
OAZ3,10.545
FAM149B1,10.545
ZNF75D,10.540999999999999
MMP9,10.512
ZNRF1,10.491
ANLN,10.488
CDH22,10.485999999999999
PRRT2,10.482999999999999
POMC,10.470999999999998
POLR3C,10.465
NR2E3,10.463
HTR4,10.446
GADD45G,10.385
HAUS7,10.38
DMRT2,10.376
C20orf203,10.374
ZNF622,10.339
ESS2,10.329
CNFN,10.328
CT62,10.327
ZNF280B,10.318
FOLR3,10.300999999999998
OR2B6,10.296
SYNGR3,10.289000000000001
KRT83,10.270999999999999
ITGA10,10.269
ZDHHC11,10.25
GABRB1,10.245
HGFAC,10.226
FAM133A,10.196
PTH1R,10.164
TCHHL1,10.164
NAP1L3,10.151
HMGCLL1,10.146
DNHD1,10.145
CCDC185,10.136000000000001
LRIT1,10.125
FBXO4,10.119
TRMT61B,10.092
SNX27,10.09
ZP4,10.074
ZNF25,10.059
KISS1,10.05
APH1A,10.038
TRIO,10.036
LSM14B,10.019
VASN,10.015
PAGE2,9.994
HS1BP3,9.987
KRT72,9.965
DUSP12,9.962
RAP2B,9.957
RFPL1,9.929
BRIX1,9.92
CACNG7,9.9
CEP131,9.892999999999999
PRPF3,9.892999999999999
SERPINE1,9.888
CLPTM1L,9.886000000000001
SYCE2,9.884
ZNF781,9.878
GDPD3,9.877
SLC29A4,9.87
HOMER3,9.868
EPB41L5,9.865
MAGEC1,9.844
ANP32E,9.818999999999999
CYP39A1,9.783999999999999
CHCHD7,9.762
GPC2,9.757
STRADA,9.753
COL18A1,9.751
BOK,9.75
TFF3,9.745
ANO8,9.731
GPHA2,9.73
CYP2W1,9.719
C1QTNF6,9.716000000000001
SLITRK1,9.698
CTXN1,9.692
FER1L5,9.691
POTEE,9.681000000000001
BOK,9.677
HUNK,9.671
NRGN,9.652999999999999
MYADML2,9.644
CPLANE1,9.637
FOXP2,9.633
WNT3A,9.622
C1orf56,9.613999999999999
MTERF2,9.61
APCDD1L,9.607999999999999
NAT2,9.603
DCLK3,9.588
PAFAH1B3,9.588
NPBWR2,9.577
ASTN1,9.567
NINL,9.559
BASP1,9.546
ZNF514,9.542
VPS45,9.527000000000001
PTGS2,9.517000000000001
KRTAP5-3,9.508
DCT,9.504
OSBPL3,9.488999999999999
USP36,9.488999999999999
PRKCA,9.487
TTYH1,9.485
NANOS3,9.466000000000001
TOX2,9.466000000000001
PDGFA,9.464
C12orf76,9.46
NINL,9.459
ZNF25,9.456
MMGT1,9.454
CCDC121,9.447000000000001
POU3F2,9.441
NOS1AP,9.441
RUSC1,9.432
USP40,9.426
MYH4,9.425
GLCCI1,9.413
GUCY2D,9.41
ZNF135,9.402999999999999
UMODL1,9.391
AKR1C2,9.384
NOP53,9.381
GDF1,9.376
PRKAR1B,9.362
RBM8A,9.361
BAHCC1,9.357000000000001
GJD4,9.355
KCTD4,9.354
OBP2A,9.347000000000001
OR5A1,9.346
PAGE2B,9.345
OR5H1,9.343
HOXC6,9.331
FAM178B,9.331
HIST1H4E,9.317
PAG1,9.315
MLN,9.306000000000001
IDH2,9.276
SEPT12,9.273
USP49,9.272
ZNF789,9.272
FABP4,9.253
MRPL9,9.251
CSMD1,9.246
SUPV3L1,9.244
HPRT1,9.216000000000001
CHD1L,9.215
SUN3,9.215
CGN,9.193999999999999
TRIO,9.192
DDN,9.181000000000001
RARG,9.177
UBAP2L,9.173
SLC2A14,9.172
KCNS1,9.171
KIRREL3,9.162
PCDH11X,9.146
CDK16,9.146
GUCA2A,9.133
TSEN54,9.133
PLEKHG2,9.122
METTL1,9.111
GLS,9.107999999999999
C19orf18,9.096
SLC5A12,9.092
CSAG1,9.091000000000001
HOXD12,9.09
SLC25A36,9.089
LRRC4B,9.079
NIPBL,9.077
PIANP,9.074
DRD4,9.05
CCIN,9.049
CENPI,9.037
GRID2,9.036
PGPEP1L,9.035
NSUN2,9.033999999999999
NLRP2,9.033999999999999
FGF19,9.033999999999999
NLRP9,9.029
GGA3,9.026
GAL3ST3,9.022
BBOX1,9.02
SSPO,9.014
FN3K,9.002
CLEC2L,9.002
GAS2,8.975
SUPT7L,8.972999999999999
HADHA,8.972999999999999
DEC1,8.957
NAALAD2,8.945
HIST1H2BE,8.937999999999999
NTN3,8.93
LAMA3,8.923
CRYBG1,8.913
TOMM40,8.912
CCDC116,8.907
SH2B2,8.899
BRS3,8.899
HELZ,8.882
SOCS5,8.881
INHBC,8.873
HORMAD1,8.873
ATP6V1C1,8.869
C12orf56,8.851
SERTAD3,8.849
OTOP3,8.834
KCNIP1,8.828
ZSCAN10,8.822000000000001
MYO10,8.814
ZNF485,8.808
PRUNE1,8.805
C5orf34,8.805
PCSK4,8.798
ELAVL2,8.798
FBN3,8.797
SLITRK5,8.781
SLCO1A2,8.777000000000001
F8A1,8.774
TNRC6C,8.76
WFDC13,8.76
CPNE8,8.752
CYP2D6,8.749
SAGE1,8.742
ADRA2A,8.741
CSAG3,8.74
NCCRP1,8.736
MARCH6,8.735
RNF157,8.732999999999999
TRPA1,8.72
SLC25A43,8.716000000000001
SLC5A9,8.714
MISP,8.709
KCNS3,8.708
ZNF107,8.685
NPLOC4,8.684
SLC6A12,8.682
MSH5,8.681000000000001
SLC46A1,8.677999999999999
EPHA6,8.67
ACADSB,8.67
PTH1R,8.67
C16orf74,8.67
ABCD4,8.664
SLC4A1AP,8.647
RICTOR,8.642999999999999
IL6R,8.64
MYL3,8.637
HSPB9,8.636000000000001
GNB1L,8.629
C1orf56,8.622
BNIPL,8.62
ZNF878,8.615
SLC22A18AS,8.607999999999999
OR7E24,8.586
GJD4,8.586
PYGO2,8.578
GCNT1,8.575
COL24A1,8.575
CEBPZ,8.573
NRTN,8.571
FAM71E1,8.564
RTL10,8.547
CELSR2,8.543
PGPEP1L,8.537
CCDC63,8.533999999999999
PSMD4,8.523
TSKS,8.519
EGR4,8.51
DNAJC5G,8.504
TCAF2,8.496
SDC2,8.491
PRSS50,8.49
RGS9BP,8.488
CXCL14,8.482999999999999
MSRB2,8.475
CAPNS2,8.467
MAPK8,8.462
EFL1,8.46
ROPN1,8.454
ERI1,8.447000000000001
TLK2,8.443
SH3GL3,8.439
CTSV,8.435
NXF5,8.429
MSTO1,8.425
HEATR5B,8.422
TARS2,8.419
C9,8.416
HIST2H3D,8.412
EXOC7,8.412
EVX1,8.411
NINL,8.41
HIST1H3A,8.41
MAP3K10,8.408
HTRA1,8.404
PROK1,8.399
ILF2,8.398
B3GNT7,8.396
KLC3,8.394
XRCC1,8.392999999999999
ANTXRL,8.391
MSH4,8.379
CEP72,8.378
NOL8,8.375
UBXN11,8.374
SNX21,8.374
MTG2,8.366
IFNGR2,8.359
LAPTM4B,8.35
ARHGEF4,8.341000000000001
MYL9,8.338
ZNF257,8.331
HIST3H2A,8.318
SSX2,8.312999999999999
CST5,8.312999999999999
PARP1,8.311
ZWINT,8.304
CALR3,8.299
ACSF2,8.295
HERPUD2,8.285
PPIL2,8.283
ZNF217,8.267000000000001
PPP4R1,8.263
ADAMTS13,8.251
PLEK2,8.251
G6PD,8.249
ADAMTS20,8.248
GLP1R,8.242
ANKLE1,8.242
SIPA1L3,8.238
GAS2,8.234
ELFN1,8.23
HAUS8,8.22
LPCAT1,8.22
AKT2,8.219
GDF9,8.215
ZNF512,8.212
OR2L3,8.209
KRTAP5-4,8.203
IFNL3,8.199
NLGN1,8.195
SLC38A7,8.186
PLAG1,8.184
SLC9A6,8.182
MEN1,8.167
SEPT7,8.164
CTAG1B,8.157
TBC1D25,8.154
TLE1,8.15
C3orf36,8.142999999999999
USP32,8.142999999999999
RPP38,8.142000000000001
EXOC3,8.139
AGAP6,8.128
THAP8,8.123
THAP7,8.115
EML6,8.107999999999999
CDK20,8.097999999999999
HIST1H2BO,8.097999999999999
HM13,8.097999999999999
NUDT17,8.091000000000001
NLGN3,8.081
ARID3C,8.08
SOX13,8.064
AIFM3,8.058
ALDH9A1,8.056000000000001
ADGRA1,8.046
BRSK1,8.041
SYDE2,8.041
KPNA7,8.035
TMOD4,8.035
NBPF9,8.031
TMEM270,8.027000000000001
ESX1,8.025
PSENEN,8.013
THUMPD2,7.999
TDRKH,7.997999999999999
HOXB7,7.996
TMEM184A,7.996
OR2H1,7.9910000000000005
SF3B4,7.99
KLK4,7.985
ACTN4,7.983
SIK3,7.975
NXNL2,7.974
RPL26,7.973
VAT1L,7.9670000000000005
FZD2,7.9670000000000005
CEP72,7.9639999999999995
STON2,7.962000000000001
ATP23,7.96
ZNF556,7.956
RAI14,7.955
SYCE2,7.954
METTL3,7.943
OR4A47,7.938
PLAC1,7.932
UFD1,7.919
SLN,7.917000000000001
GRK1,7.915
INPPL1,7.91
FTSJ3,7.897
STMN4,7.892
BEST4,7.892
RTEL1,7.888
DHRSX,7.8839999999999995
CYP3A4,7.882999999999999
ZNF493,7.881
CT45A1,7.875
C6orf163,7.872999999999999
GRIA4,7.872000000000001
DDX58,7.8660000000000005
EFCAB3,7.864
RNF32,7.864
NPR2,7.853
ENSA,7.851
DAGLB,7.85
ZNF681,7.849
MDFI,7.846
DENND2A,7.846
AMPH,7.845
ZNF85,7.8389999999999995
USP51,7.832000000000001
SLC4A10,7.83
HDAC6,7.827999999999999
PKD1L1,7.815
INHBA,7.809
HIST3H2BB,7.806
OR2L2,7.801
PIANP,7.8
CCDC57,7.792000000000001
NUP85,7.791
KRTAP5-10,7.789
MME,7.7860000000000005
RBM10,7.785
PRAME,7.779
ABI3BP,7.776
JPH3,7.776
RGS20,7.773
PTK2,7.767
C11orf24,7.763999999999999
WDR20,7.757999999999999
PRRT2,7.752000000000001
TRIM43,7.751
TBCC,7.749
COL28A1,7.746
RFNG,7.744
SCAMP3,7.742000000000001
PCNT,7.742000000000001
OVGP1,7.742000000000001
OR13D1,7.74
TAS2R4,7.737
RASGEF1A,7.737
MAB21L4,7.736000000000001
WNT9B,7.732
PRAMEF8,7.729
OC90,7.729
C6orf163,7.728
SCARA5,7.722
SLC25A41,7.718999999999999
DPYD,7.716
TCF12,7.715
TSACC,7.7139999999999995
OLFM2,7.712999999999999
SMTNL1,7.709
VPS72,7.702000000000001
PPP2R3B,7.7010000000000005
CCDC185,7.697
SGK494,7.689
PXYLP1,7.689
DUS1L,7.687
DPY30,7.681
SIN3B,7.678999999999999
ZNF92,7.6770000000000005
CBX4,7.669
CCDC169,7.667999999999999
LTK,7.648
GCM1,7.644
PCDHA5,7.643
TBX1,7.64
B3GNT4,7.635
TRIM24,7.632999999999999
BRAP,7.632999999999999
NLGN1,7.627000000000001
MAGEC3,7.622999999999999
WFDC11,7.621
KIF26A,7.619
TRIM36,7.617999999999999
FAAP100,7.617999999999999
DAAM1,7.617999999999999
TMEM132B,7.615
SYT15,7.609
PCDHGC4,7.606
FBXL16,7.603
APH1A,7.602
SYNE4,7.601
PPIAL4D,7.599
CDCA7L,7.598
PURG,7.5920000000000005
RFPL2,7.577999999999999
PCDHB15,7.575
PTPRT,7.574
PHEX,7.572
KPNA7,7.572
PRR11,7.564
GAGE1,7.562
HSPB3,7.559
CACNG4,7.555
LHX6,7.547999999999999
HPCA,7.54
KIF12,7.5360000000000005
KRT78,7.531000000000001
H1F0,7.531000000000001
ECM1,7.53
NANS,7.526
CCDC127,7.525
CT47B1,7.525
WASL,7.525
GSK3A,7.522
EPPK1,7.516
MYBPH,7.513
PPFIA3,7.5089999999999995
KLHL35,7.507000000000001
ZNF676,7.505
SNTB1,7.504
SETBP1,7.504
TENT4A,7.502999999999999
PRDM13,7.4910000000000005
TFAP2B,7.486000000000001
PCDHB16,7.483
ZNF280A,7.483
STX1B,7.474
PRPSAP1,7.454
EME1,7.452000000000001
PDCL2,7.45
ADGRF1,7.45
HIST1H2AE,7.45
MIF4GD,7.442
BRD9,7.438
CT55,7.437
APIP,7.435
BOLA2,7.42
CNIH3,7.42
TBC1D3H,7.412999999999999
PRSS23,7.4079999999999995
SDHA,7.403
CSF1,7.4
EID3,7.396
DNAJC5G,7.393
ZNF286B,7.391
HSPA2,7.39
S100A11,7.388
SHLD1,7.385
SLC22A10,7.3839999999999995
GATA3,7.38
RTTN,7.38
PNCK,7.369
UNK,7.358
PAQR6,7.357
TRPV3,7.357
DENND4B,7.351
DAP,7.349
GALNT11,7.346
ABCA4,7.343999999999999
HAPLN1,7.337999999999999
PLEKHG4B,7.337000000000001
PEAR1,7.334
TSNAXIP1,7.334
ASXL1,7.332999999999999
MYH8,7.3229999999999995
HPCAL4,7.315
ANKRD13B,7.314
FAM163B,7.309
MYCN,7.3020000000000005
VPS50,7.301
LOXL4,7.2989999999999995
CHRNE,7.295
LDHAL6A,7.291
SREBF1,7.291
PADI2,7.284
KCNA7,7.277
UBE2O,7.275
NRSN1,7.271
LGR6,7.263
ZBTB7B,7.2620000000000005
IRX2,7.26
PRSS50,7.257000000000001
WDR70,7.254
GCSAML,7.252000000000001
CST5,7.251
HIST2H2BE,7.25
TAS2R60,7.25
C1orf226,7.25
LBX2,7.246
TMEM267,7.242999999999999
KRT79,7.2410000000000005
ALDOA,7.24
AC093512.2,7.24
TMEM45B,7.237
NUDT17,7.234
SYT6,7.227
TOX3,7.223
WNT9A,7.218999999999999
ITGA2B,7.2139999999999995
NUDT13,7.193
RABEP2,7.193
MMP28,7.188
TCHHL1,7.184
CAGE1,7.182
DNAH14,7.181
PGA3,7.178
NUDT19,7.1739999999999995
TERB1,7.17
BCAR3,7.166
TESMIN,7.162999999999999
JADE3,7.154
KRTAP5-1,7.153
TSSK4,7.147
SPSB4,7.146
ARHGEF9,7.145
AKNAD1,7.144
GON4L,7.141
PROCA1,7.136
LYSMD1,7.131
KBTBD2,7.13
C5orf22,7.127999999999999
MTA3,7.127000000000001
CHRNB2,7.127000000000001
IL1RAPL2,7.119
KAT2A,7.117999999999999
ZNF445,7.1129999999999995
HK2,7.107
GSDME,7.107
RBM8A,7.107
OCM,7.104
KY,7.1
PRPH2,7.093999999999999
LYPD8,7.086
ZNF560,7.081
MUC16,7.077999999999999
SCNM1,7.068
ERF,7.068
PTGFR,7.063
NKX6-1,7.062
ZNF497,7.062
C21orf62,7.061
YJEFN3,7.061
TSBP1,7.0520000000000005
AGK,7.0520000000000005
HMCN1,7.045
PIWIL2,7.039
